Ligand,Ordem,Affinity,Positivos,Decoys,Tdecoys,Tpositivos,FracDocada,FracPositivos,,Conc(P),Fator Enriquecimento,FracDocada,positivos/total = ,"0,0204865557"
3iodo-2tetrahydroacridindecoy16,448,"-8,1",0,1,436,12,"0,5736","0,750",,"0,027","1,3074","0,5736",,
Velnacrinedecoy49,449,"-8,1",0,1,437,12,"0,5749","0,750",,"0,027","1,3045","0,5749",,
Donepezildecoy28,450,"-8,1",0,1,438,12,"0,5762","0,750",,"0,027","1,3016","0,5762",,
3iodo-2tetrahydroacridindecoy15,451,"-8,0",0,1,439,12,"0,5775","0,750",,"0,027","1,2988","0,5775",,
Bis-tacrinedecoy39,452,"-8,0",0,1,440,12,"0,5787","0,750",,"0,027","1,2959","0,5787",,
2iodo-2tetrahydroacridindecoy49,453,"-8,0",0,1,441,12,"0,5800","0,750",,"0,026","1,2930","0,5800",,
4iodo-4tetrahydroacridindecoy37,454,"-8,0",0,1,442,12,"0,5813","0,750",,"0,026","1,2902","0,5813",,
Tolserinedecoy42,455,"-8,0",0,1,443,12,"0,5826","0,750",,"0,026","1,2873","0,5826",,
Heptyl-physostigminedecoy28,456,"-8,0",0,1,444,12,"0,5839","0,750",,"0,026","1,2845","0,5839",,
Donepezildecoy46,457,"-8,0",0,1,445,12,"0,5851","0,750",,"0,026","1,2817","0,5851",,
3iodo-4tetrahydroacridindecoy37,458,"-8,0",0,1,446,12,"0,5864","0,750",,"0,026","1,2789","0,5864",,
3iodo-2tetrahydroacridindecoy35,459,"-8,0",0,1,447,12,"0,5877","0,750",,"0,026","1,2761","0,5877",,
2iodo-4tetrahydroacridindecoy50,460,"-8,0",0,1,448,12,"0,5890","0,750",,"0,026","1,2733","0,5890",,
Tolserinedecoy7,461,"-8,0",0,1,449,12,"0,5903","0,750",,"0,026","1,2706","0,5903",,
2iodo-2tetrahydroacridindecoy42,462,"-8,0",0,1,450,12,"0,5915","0,750",,"0,026","1,2678","0,5915",,
Physostigminedecoy44,463,"-8,0",0,1,451,12,"0,5928","0,750",,"0,026","1,2651","0,5928",,
Tolserinedecoy43,464,"-8,0",0,1,452,12,"0,5941","0,750",,"0,026","1,2624","0,5941",,
Donepezildecoy44,465,"-8,0",0,1,453,12,"0,5954","0,750",,"0,026","1,2597","0,5954",,
Donepezildecoy15,466,"-7,9",0,1,454,12,"0,5967","0,750",,"0,026","1,2569","0,5967",,
Galantaminedecoy16,467,"-7,9",0,1,455,12,"0,5980","0,750",,"0,026","1,2543","0,5980",,
Physostigminedecoy19,468,"-7,9",0,1,456,12,"0,5992","0,750",,"0,026","1,2516","0,5992",,
Bis-tacrinedecoy18,469,"-7,9",0,1,457,12,"0,6005","0,750",,"0,026","1,2489","0,6005",,
Tolserinedecoy2,470,"-7,9",0,1,458,12,"0,6018","0,750",,"0,026","1,2462","0,6018",,
3iodo-4tetrahydroacridindecoy21,471,"-7,9",0,1,459,12,"0,6031","0,750",,"0,025","1,2436","0,6031",,
Heptyl-physostigminedecoy11,472,"-7,9",0,1,460,12,"0,6044","0,750",,"0,025","1,2410","0,6044",,
Tolserinedecoy1,473,"-7,9",0,1,461,12,"0,6056","0,750",,"0,025","1,2383","0,6056",,
2iodo-2tetrahydroacridindecoy33,474,"-7,9",0,1,462,12,"0,6069","0,750",,"0,025","1,2357","0,6069",,
2iodo-4tetrahydroacridindecoy9,475,"-7,9",0,1,463,12,"0,6082","0,750",,"0,025","1,2331","0,6082",,
Physostigminedecoy49,476,"-7,9",0,1,464,12,"0,6095","0,750",,"0,025","1,2305","0,6095",,
Physostigminedecoy16,477,"-7,9",0,1,465,12,"0,6108","0,750",,"0,025","1,2280","0,6108",,
Tolserinedecoy26,478,"-7,9",0,1,466,12,"0,6120","0,750",,"0,025","1,2254","0,6120",,
4iodo-4tetrahydroacridindecoy34,479,"-7,9",0,1,467,12,"0,6133","0,750",,"0,025","1,2228","0,6133",,
Tacrinedecoy28,480,"-7,8",0,1,468,12,"0,6146","0,750",,"0,025","1,2203","0,6146",,
Tacrinedecoy5,481,"-7,8",0,1,469,12,"0,6159","0,750",,"0,025","1,2177","0,6159",,
Tacrinedecoy6,482,"-7,8",0,1,470,12,"0,6172","0,750",,"0,025","1,2152","0,6172",,
3iodo-4tetrahydroacridindecoy3,483,"-7,8",0,1,471,12,"0,6184","0,750",,"0,025","1,2127","0,6184",,
Physostigminedecoy12,484,"-7,8",0,1,472,12,"0,6197","0,750",,"0,025","1,2102","0,6197",,
Tacrinedecoy25,485,"-7,8",0,1,473,12,"0,6210","0,750",,"0,025","1,2077","0,6210",,
Tolserinedecoy25,486,"-7,8",0,1,474,12,"0,6223","0,750",,"0,025","1,2052","0,6223",,
Galantaminedecoy17,487,"-7,8",0,1,475,12,"0,6236","0,750",,"0,025","1,2027","0,6236",,
Physostigminedecoy33,488,"-7,8",0,1,476,12,"0,6248","0,750",,"0,025","1,2003","0,6248",,
Tolserinedecoy38,489,"-7,8",0,1,477,12,"0,6261","0,750",,"0,025","1,1978","0,6261",,
Tacrinedecoy26,490,"-7,8",0,1,478,12,"0,6274","0,750",,"0,024","1,1954","0,6274",,
Physostigminedecoy50,491,"-7,8",0,1,479,12,"0,6287","0,750",,"0,024","1,1929","0,6287",,
4iodo-3tetrahydroacridindecoy43,492,"-7,8",0,1,480,12,"0,6300","0,750",,"0,024","1,1905","0,6300",,
Donepezildecoy40,493,"-7,8",0,1,481,12,"0,6312","0,750",,"0,024","1,1881","0,6312",,
Galantaminedecoy32,494,"-7,8",0,1,482,12,"0,6325","0,750",,"0,024","1,1857","0,6325",,
Tacrinedecoy19,495,"-7,7",0,1,483,12,"0,6338","0,750",,"0,024","1,1833","0,6338",,
Physostigminedecoy11,496,"-7,7",0,1,484,12,"0,6351","0,750",,"0,024","1,1809","0,6351",,
Tolserinedecoy45,497,"-7,7",0,1,485,12,"0,6364","0,750",,"0,024","1,1785","0,6364",,
4iodo-4tetrahydroacridindecoy5,498,"-7,7",0,1,486,12,"0,6376","0,750",,"0,024","1,1762","0,6376",,
Bis-tacrinedecoy1,499,"-7,7",0,1,487,12,"0,6389","0,750",,"0,024","1,1738","0,6389",,
4iodo-2tetrahydroacridindecoy11,500,"-7,7",0,1,488,12,"0,6402","0,750",,"0,024","1,1715","0,6402",,
Physostigminedecoy35,501,"-7,7",0,1,489,12,"0,6415","0,750",,"0,024","1,1691","0,6415",,
4iodo-4tetrahydroacridindecoy48,502,"-7,7",0,1,490,12,"0,6428","0,750",,"0,024","1,1668","0,6428",,
4iodo-2tetrahydroacridindecoy8,503,"-7,7",0,1,491,12,"0,6440","0,750",,"0,024","1,1645","0,6440",,
3iodo-4tetrahydroacridindecoy34,504,"-7,7",0,1,492,12,"0,6453","0,750",,"0,024","1,1622","0,6453",,
3iodo-4tetrahydroacridindecoy47,505,"-7,7",0,1,493,12,"0,6466","0,750",,"0,024","1,1599","0,6466",,
Tacrinedecoy13,506,"-7,7",0,1,494,12,"0,6479","0,750",,"0,024","1,1576","0,6479",,
Tacrinedecoy50,507,"-7,7",0,1,495,12,"0,6492","0,750",,"0,024","1,1553","0,6492",,
Physostigminedecoy4,508,"-7,7",0,1,496,12,"0,6504","0,750",,"0,024","1,1530","0,6504",,
2iodo-3tetrahydroacridindecoy7,509,"-7,7",0,1,497,12,"0,6517","0,750",,"0,024","1,1508","0,6517",,
Tolserinedecoy29,510,"-7,7",0,1,498,12,"0,6530","0,750",,"0,024","1,1485","0,6530",,
Donepezildecoy34,511,"-7,7",0,1,499,12,"0,6543","0,750",,"0,023","1,1463","0,6543",,
Donepezildecoy30,512,"-7,6",0,1,500,12,"0,6556","0,750",,"0,023","1,1440","0,6556",,
Tacrinedecoy48,513,"-7,6",0,1,501,12,"0,6569","0,750",,"0,023","1,1418","0,6569",,
Tacrinedecoy16,514,"-7,6",0,1,502,12,"0,6581","0,750",,"0,023","1,1396","0,6581",,
Physostigminedecoy1,515,"-7,6",0,1,503,12,"0,6594","0,750",,"0,023","1,1374","0,6594",,
2iodo-4tetrahydroacridindecoy10,516,"-7,6",0,1,504,12,"0,6607","0,750",,"0,023","1,1351","0,6607",,
Tolserinedecoy14,517,"-7,6",0,1,505,12,"0,6620","0,750",,"0,023","1,1330","0,6620",,
Tacrinedecoy1,518,"-7,6",0,1,506,12,"0,6633","0,750",,"0,023","1,1308","0,6633",,
3iodo-4tetrahydroacridindecoy2,519,"-7,6",0,1,507,12,"0,6645","0,750",,"0,023","1,1286","0,6645",,
3iodo-2tetrahydroacridindecoy5,520,"-7,6",0,1,508,12,"0,6658","0,750",,"0,023","1,1264","0,6658",,
3iodo-2tetrahydroacridindecoy11,521,"-7,6",0,1,509,12,"0,6671","0,750",,"0,023","1,1243","0,6671",,
4iodo-3tetrahydroacridindecoy8,522,"-7,6",0,1,510,12,"0,6684","0,750",,"0,023","1,1221","0,6684",,
2iodo-3tetrahydroacridindecoy4,523,"-7,6",0,1,511,12,"0,6697","0,750",,"0,023","1,1200","0,6697",,
Heptyl-physostigminedecoy20,524,"-7,6",0,1,512,12,"0,6709","0,750",,"0,023","1,1178","0,6709",,
Tacrinedecoy40,525,"-7,6",0,1,513,12,"0,6722","0,750",,"0,023","1,1157","0,6722",,
3iodo-4tetrahydroacridindecoy5,526,"-7,6",0,1,514,12,"0,6735","0,750",,"0,023","1,1136","0,6735",,
Velnacrinedecoy24,527,"-7,6",0,1,515,12,"0,6748","0,750",,"0,023","1,1115","0,6748",,
2iodo-4tetrahydroacridindecoy39,528,"-7,6",0,1,516,12,"0,6761","0,750",,"0,023","1,1094","0,6761",,
3iodo-2tetrahydroacridindecoy10,529,"-7,5",0,1,517,12,"0,6773","0,750",,"0,023","1,1073","0,6773",,
2iodo-3tetrahydroacridindecoy25,530,"-7,5",0,1,518,12,"0,6786","0,750",,"0,023","1,1052","0,6786",,
3iodo-4tetrahydroacridindecoy14,531,"-7,5",0,1,519,12,"0,6799","0,750",,"0,023","1,1031","0,6799",,
2iodo-2tetrahydroacridindecoy10,532,"-7,5",0,1,520,12,"0,6812","0,750",,"0,023","1,1010","0,6812",,
Tolserinedecoy23,533,"-7,5",0,1,521,12,"0,6825","0,750",,"0,023","1,0989","0,6825",,
Donepezildecoy50,534,"-7,5",0,1,522,12,"0,6837","0,750",,"0,022","1,0969","0,6837",,
Tacrinedecoy47,535,"-7,5",0,1,523,12,"0,6850","0,750",,"0,022","1,0948","0,6850",,
4iodo-2tetrahydroacridindecoy27,536,"-7,5",0,1,524,12,"0,6863","0,750",,"0,022","1,0928","0,6863",,
2iodo-3tetrahydroacridindecoy5,537,"-7,5",0,1,525,12,"0,6876","0,750",,"0,022","1,0908","0,6876",,
4iodo-2tetrahydroacridindecoy14,538,"-7,5",0,1,526,12,"0,6889","0,750",,"0,022","1,0887","0,6889",,
Galantaminedecoy5,539,"-7,5",0,1,527,12,"0,6901","0,750",,"0,022","1,0867","0,6901",,
Tacrinedecoy49,540,"-7,5",0,1,528,12,"0,6914","0,750",,"0,022","1,0847","0,6914",,
2iodo-4tetrahydroacridindecoy8,541,"-7,5",0,1,529,12,"0,6927","0,750",,"0,022","1,0827","0,6927",,
Heptyl-physostigminedecoy22,542,"-7,5",0,1,530,12,"0,6940","0,750",,"0,022","1,0807","0,6940",,
Tolserinedecoy4,543,"-7,5",0,1,531,12,"0,6953","0,750",,"0,022","1,0787","0,6953",,
2iodo-4tetrahydroacridindecoy2,544,"-7,5",0,1,532,12,"0,6965","0,750",,"0,022","1,0767","0,6965",,
2iodo-2tetrahydroacridindecoy15,545,"-7,5",0,1,533,12,"0,6978","0,750",,"0,022","1,0747","0,6978",,
4iodo-2tetrahydroacridindecoy16,546,"-7,4",0,1,534,12,"0,6991","0,750",,"0,022","1,0728","0,6991",,
2iodo-3tetrahydroacridindecoy8,547,"-7,4",0,1,535,12,"0,7004","0,750",,"0,022","1,0708","0,7004",,
Donepezildecoy27,548,"-7,4",0,1,536,12,"0,7017","0,750",,"0,022","1,0689","0,7017",,
Tolserinedecoy41,549,"-7,4",0,1,537,12,"0,7029","0,750",,"0,022","1,0669","0,7029",,
4iodo-2tetrahydroacridindecoy43,550,"-7,4",0,1,538,12,"0,7042","0,750",,"0,022","1,0650","0,7042",,
Tacrinedecoy34,551,"-7,4",0,1,539,12,"0,7055","0,750",,"0,022","1,0630","0,7055",,
Velnacrinedecoy32,552,"-7,4",0,1,540,12,"0,7068","0,750",,"0,022","1,0611","0,7068",,
Galantaminedecoy9,553,"-7,4",0,1,541,12,"0,7081","0,750",,"0,022","1,0592","0,7081",,
4iodo-2tetrahydroacridindecoy49,554,"-7,4",0,1,542,12,"0,7093","0,750",,"0,022","1,0573","0,7093",,
3iodo-2tetrahydroacridindecoy18,555,"-7,4",0,1,543,12,"0,7106","0,750",,"0,022","1,0554","0,7106",,
4iodo-3tetrahydroacridindecoy31,556,"-7,4",0,1,544,12,"0,7119","0,750",,"0,022","1,0535","0,7119",,
Bis-tacrinedecoy37,557,"-7,4",0,1,545,12,"0,7132","0,750",,"0,022","1,0516","0,7132",,
4iodo-4tetrahydroacridindecoy29,558,"-7,4",0,1,546,12,"0,7145","0,750",,"0,022","1,0497","0,7145",,
Velnacrinedecoy5,559,"-7,4",0,1,547,12,"0,7157","0,750",,"0,021","1,0478","0,7157",,
Physostigminedecoy24,560,"-7,4",0,1,548,12,"0,7170","0,750",,"0,021","1,0460","0,7170",,
Physostigminedecoy10,561,"-7,4",0,1,549,12,"0,7183","0,750",,"0,021","1,0441","0,7183",,
4iodo-2tetrahydroacridindecoy30,562,"-7,4",0,1,550,12,"0,7196","0,750",,"0,021","1,0422","0,7196",,
3iodo-4tetrahydroacridindecoy35,563,"-7,4",0,1,551,12,"0,7209","0,750",,"0,021","1,0404","0,7209",,
Galantaminedecoy18,564,"-7,3",0,1,552,12,"0,7222","0,750",,"0,021","1,0385","0,7222",,
3iodo-4tetrahydroacridindecoy50,565,"-7,3",0,1,553,12,"0,7234","0,750",,"0,021","1,0367","0,7234",,
Velnacrinedecoy10,566,"-7,3",0,1,554,12,"0,7247","0,750",,"0,021","1,0349","0,7247",,
Tacrinedecoy24,567,"-7,3",0,1,555,12,"0,7260","0,750",,"0,021","1,0330","0,7260",,
Velnacrine,568,"-7,3",1,0,555,13,"0,7273","0,813",,"0,023","1,1172","0,7273",,
2iodo-3tetrahydroacridindecoy10,569,"-7,3",0,1,556,13,"0,7286","0,813",,"0,023","1,1152","0,7286",,
Physostigminedecoy15,570,"-7,3",0,1,557,13,"0,7298","0,813",,"0,023","1,1132","0,7298",,
Velnacrinedecoy30,571,"-7,3",0,1,558,13,"0,7311","0,813",,"0,023","1,1113","0,7311",,
4iodo-4tetrahydroacridindecoy6,572,"-7,3",0,1,559,13,"0,7324","0,813",,"0,023","1,1094","0,7324",,
Donepezildecoy20,573,"-7,3",0,1,560,13,"0,7337","0,813",,"0,023","1,1074","0,7337",,
Tacrine,574,"-7,3",1,0,560,14,"0,7350","0,875",,"0,024","1,1905","0,7350",,
Tacrinedecoy29,575,"-7,3",0,1,561,14,"0,7362","0,875",,"0,024","1,1885","0,7362",,
Tolserinedecoy30,576,"-7,3",0,1,562,14,"0,7375","0,875",,"0,024","1,1864","0,7375",,
2iodo-3tetrahydroacridindecoy36,577,"-7,3",0,1,563,14,"0,7388","0,875",,"0,024","1,1843","0,7388",,
3iodo-2tetrahydroacridindecoy27,578,"-7,2",0,1,564,14,"0,7401","0,875",,"0,024","1,1823","0,7401",,
2iodo-4tetrahydroacridindecoy32,579,"-7,2",0,1,565,14,"0,7414","0,875",,"0,024","1,1802","0,7414",,
3iodo-4tetrahydroacridindecoy11,580,"-7,2",0,1,566,14,"0,7426","0,875",,"0,024","1,1782","0,7426",,
Velnacrinedecoy14,581,"-7,2",0,1,567,14,"0,7439","0,875",,"0,024","1,1762","0,7439",,
2iodo-3tetrahydroacridindecoy34,582,"-7,2",0,1,568,14,"0,7452","0,875",,"0,024","1,1742","0,7452",,
Velnacrinedecoy22,583,"-7,2",0,1,569,14,"0,7465","0,875",,"0,024","1,1721","0,7465",,
Velnacrinedecoy26,584,"-7,2",0,1,570,14,"0,7478","0,875",,"0,024","1,1701","0,7478",,
Velnacrinedecoy3,585,"-7,2",0,1,571,14,"0,7490","0,875",,"0,024","1,1681","0,7490",,
2iodo-4tetrahydroacridindecoy17,586,"-7,2",0,1,572,14,"0,7503","0,875",,"0,024","1,1661","0,7503",,
Velnacrinedecoy45,587,"-7,2",0,1,573,14,"0,7516","0,875",,"0,024","1,1642","0,7516",,
Donepezildecoy17,588,"-7,2",0,1,574,14,"0,7529","0,875",,"0,024","1,1622","0,7529",,
Tacrinedecoy4,589,"-7,2",0,1,575,14,"0,7542","0,875",,"0,024","1,1602","0,7542",,
Velnacrinedecoy16,590,"-7,2",0,1,576,14,"0,7554","0,875",,"0,024","1,1582","0,7554",,
Galantaminedecoy38,591,"-7,2",0,1,577,14,"0,7567","0,875",,"0,024","1,1563","0,7567",,
Galantaminedecoy44,592,"-7,2",0,1,578,14,"0,7580","0,875",,"0,024","1,1543","0,7580",,
Velnacrinedecoy18,593,"-7,2",0,1,579,14,"0,7593","0,875",,"0,024","1,1524","0,7593",,
Physostigminedecoy2,594,"-7,2",0,1,580,14,"0,7606","0,875",,"0,024","1,1504","0,7606",,
Physostigminedecoy25,595,"-7,2",0,1,581,14,"0,7618","0,875",,"0,024","1,1485","0,7618",,
3iodo-2tetrahydroacridindecoy4,596,"-7,2",0,1,582,14,"0,7631","0,875",,"0,023","1,1466","0,7631",,
Donepezildecoy42,597,"-7,2",0,1,583,14,"0,7644","0,875",,"0,023","1,1447","0,7644",,
Velnacrinedecoy29,598,"-7,1",0,1,584,14,"0,7657","0,875",,"0,023","1,1427","0,7657",,
2iodo-4tetrahydroacridindecoy36,599,"-7,1",0,1,585,14,"0,7670","0,875",,"0,023","1,1408","0,7670",,
3iodo-2tetrahydroacridindecoy32,600,"-7,1",0,1,586,14,"0,7682","0,875",,"0,023","1,1389","0,7682",,
Galantaminedecoy31,601,"-7,1",0,1,587,14,"0,7695","0,875",,"0,023","1,1370","0,7695",,
Physostigminedecoy45,602,"-7,1",0,1,588,14,"0,7708","0,875",,"0,023","1,1351","0,7708",,
Velnacrinedecoy23,603,"-7,1",0,1,589,14,"0,7721","0,875",,"0,023","1,1333","0,7721",,
Physostigmine,604,"-7,1",1,0,589,15,"0,7734","0,938",,"0,025","1,2122","0,7734",,
Physostigminedecoy17,605,"-7,1",0,1,590,15,"0,7746","0,938",,"0,025","1,2102","0,7746",,
Physostigminedecoy48,606,"-7,1",0,1,591,15,"0,7759","0,938",,"0,025","1,2082","0,7759",,
Physostigminedecoy9,607,"-7,0",0,1,592,15,"0,7772","0,938",,"0,025","1,2062","0,7772",,
Tacrinedecoy7,608,"-7,0",0,1,593,15,"0,7785","0,938",,"0,025","1,2042","0,7785",,
Galantamine,609,"-7,0",1,0,593,16,"0,7798","1,000",,"0,026","1,2824","0,7798",,
2iodo-2tetrahydroacridindecoy4,610,"-7,0",0,1,594,16,"0,7810","1,000",,"0,026","1,2803","0,7810",,
Tacrinedecoy36,611,"-7,0",0,1,595,16,"0,7823","1,000",,"0,026","1,2782","0,7823",,
Bis-tacrinedecoy3,612,"-7,0",0,1,596,16,"0,7836","1,000",,"0,026","1,2761","0,7836",,
Galantaminedecoy34,613,"-7,0",0,1,597,16,"0,7849","1,000",,"0,026","1,2740","0,7849",,
Velnacrinedecoy35,614,"-7,0",0,1,598,16,"0,7862","1,000",,"0,026","1,2720","0,7862",,
2iodo-2tetrahydroacridindecoy38,615,"-7,0",0,1,599,16,"0,7875","1,000",,"0,026","1,2699","0,7875",,
Tacrinedecoy45,616,"-7,0",0,1,600,16,"0,7887","1,000",,"0,026","1,2678","0,7887",,
Tacrinedecoy35,617,"-7,0",0,1,601,16,"0,7900","1,000",,"0,026","1,2658","0,7900",,
Galantaminedecoy6,618,"-7,0",0,1,602,16,"0,7913","1,000",,"0,026","1,2637","0,7913",,
Velnacrinedecoy27,619,"-7,0",0,1,603,16,"0,7926","1,000",,"0,026","1,2617","0,7926",,
Physostigminedecoy7,620,"-7,0",0,1,604,16,"0,7939","1,000",,"0,026","1,2597","0,7939",,
Velnacrinedecoy39,621,"-6,9",0,1,605,16,"0,7951","1,000",,"0,026","1,2576","0,7951",,
Physostigminedecoy23,622,"-6,9",0,1,606,16,"0,7964","1,000",,"0,026","1,2556","0,7964",,
Bis-tacrinedecoy48,623,"-6,9",0,1,607,16,"0,7977","1,000",,"0,026","1,2536","0,7977",,
4iodo-3tetrahydroacridindecoy35,624,"-6,9",0,1,608,16,"0,7990","1,000",,"0,026","1,2516","0,7990",,
Galantaminedecoy23,625,"-6,9",0,1,609,16,"0,8003","1,000",,"0,026","1,2496","0,8003",,
Velnacrinedecoy34,626,"-6,9",0,1,610,16,"0,8015","1,000",,"0,026","1,2476","0,8015",,
Velnacrinedecoy48,627,"-6,9",0,1,611,16,"0,8028","1,000",,"0,026","1,2456","0,8028",,
Galantaminedecoy7,628,"-6,9",0,1,612,16,"0,8041","1,000",,"0,025","1,2436","0,8041",,
Physostigminedecoy39,629,"-6,9",0,1,613,16,"0,8054","1,000",,"0,025","1,2416","0,8054",,
2iodo-3tetrahydroacridindecoy31,630,"-6,9",0,1,614,16,"0,8067","1,000",,"0,025","1,2397","0,8067",,
Velnacrinedecoy28,631,"-6,9",0,1,615,16,"0,8079","1,000",,"0,025","1,2377","0,8079",,
Physostigminedecoy36,632,"-6,9",0,1,616,16,"0,8092","1,000",,"0,025","1,2357","0,8092",,
2iodo-2tetrahydroacridindecoy50,633,"-6,9",0,1,617,16,"0,8105","1,000",,"0,025","1,2338","0,8105",,
Galantaminedecoy50,634,"-6,9",0,1,618,16,"0,8118","1,000",,"0,025","1,2318","0,8118",,
Velnacrinedecoy31,635,"-6,8",0,1,619,16,"0,8131","1,000",,"0,025","1,2299","0,8131",,
Galantaminedecoy20,636,"-6,8",0,1,620,16,"0,8143","1,000",,"0,025","1,2280","0,8143",,
Galantaminedecoy29,637,"-6,8",0,1,621,16,"0,8156","1,000",,"0,025","1,2260","0,8156",,
Tolserinedecoy47,638,"-6,8",0,1,622,16,"0,8169","1,000",,"0,025","1,2241","0,8169",,
Velnacrinedecoy41,639,"-6,8",0,1,623,16,"0,8182","1,000",,"0,025","1,2222","0,8182",,
Velnacrinedecoy40,640,"-6,8",0,1,624,16,"0,8195","1,000",,"0,025","1,2203","0,8195",,
Tacrinedecoy38,641,"-6,8",0,1,625,16,"0,8207","1,000",,"0,025","1,2184","0,8207",,
Galantaminedecoy2,642,"-6,8",0,1,626,16,"0,8220","1,000",,"0,025","1,2165","0,8220",,
3iodo-4tetrahydroacridindecoy13,643,"-6,8",0,1,627,16,"0,8233","1,000",,"0,025","1,2146","0,8233",,
4iodo-2tetrahydroacridindecoy18,644,"-6,8",0,1,628,16,"0,8246","1,000",,"0,025","1,2127","0,8246",,
Velnacrinedecoy33,645,"-6,8",0,1,629,16,"0,8259","1,000",,"0,025","1,2108","0,8259",,
Velnacrinedecoy2,646,"-6,8",0,1,630,16,"0,8271","1,000",,"0,025","1,2090","0,8271",,
Physostigminedecoy46,647,"-6,8",0,1,631,16,"0,8284","1,000",,"0,025","1,2071","0,8284",,
Donepezildecoy16,648,"-6,8",0,1,632,16,"0,8297","1,000",,"0,025","1,2052","0,8297",,
Galantaminedecoy22,649,"-6,7",0,1,633,16,"0,8310","1,000",,"0,025","1,2034","0,8310",,
Physostigminedecoy18,650,"-6,7",0,1,634,16,"0,8323","1,000",,"0,025","1,2015","0,8323",,
3iodo-2tetrahydroacridindecoy17,651,"-6,7",0,1,635,16,"0,8335","1,000",,"0,025","1,1997","0,8335",,
Velnacrinedecoy6,652,"-6,7",0,1,636,16,"0,8348","1,000",,"0,025","1,1978","0,8348",,
Tacrinedecoy14,653,"-6,7",0,1,637,16,"0,8361","1,000",,"0,025","1,1960","0,8361",,
Tacrinedecoy42,654,"-6,7",0,1,638,16,"0,8374","1,000",,"0,024","1,1942","0,8374",,
3iodo-2tetrahydroacridindecoy25,655,"-6,7",0,1,639,16,"0,8387","1,000",,"0,024","1,1923","0,8387",,
2iodo-3tetrahydroacridindecoy32,656,"-6,7",0,1,640,16,"0,8399","1,000",,"0,024","1,1905","0,8399",,
Velnacrinedecoy4,657,"-6,6",0,1,641,16,"0,8412","1,000",,"0,024","1,1887","0,8412",,
Velnacrinedecoy9,658,"-6,6",0,1,642,16,"0,8425","1,000",,"0,024","1,1869","0,8425",,
3iodo-2tetrahydroacridindecoy50,659,"-6,6",0,1,643,16,"0,8438","1,000",,"0,024","1,1851","0,8438",,
Bis-tacrinedecoy9,660,"-6,6",0,1,644,16,"0,8451","1,000",,"0,024","1,1833","0,8451",,
Velnacrinedecoy12,661,"-6,6",0,1,645,16,"0,8464","1,000",,"0,024","1,1815","0,8464",,
3iodo-2tetrahydroacridindecoy29,662,"-6,6",0,1,646,16,"0,8476","1,000",,"0,024","1,1797","0,8476",,
Tacrinedecoy37,663,"-6,6",0,1,647,16,"0,8489","1,000",,"0,024","1,1780","0,8489",,
Galantaminedecoy1,664,"-6,6",0,1,648,16,"0,8502","1,000",,"0,024","1,1762","0,8502",,
Velnacrinedecoy50,665,"-6,6",0,1,649,16,"0,8515","1,000",,"0,024","1,1744","0,8515",,
Bis-tacrinedecoy19,666,"-6,6",0,1,650,16,"0,8528","1,000",,"0,024","1,1726","0,8528",,
Tacrinedecoy21,667,"-6,6",0,1,651,16,"0,8540","1,000",,"0,024","1,1709","0,8540",,
Physostigminedecoy13,668,"-6,6",0,1,652,16,"0,8553","1,000",,"0,024","1,1691","0,8553",,
Tacrinedecoy9,669,"-6,6",0,1,653,16,"0,8566","1,000",,"0,024","1,1674","0,8566",,
Galantaminedecoy49,670,"-6,6",0,1,654,16,"0,8579","1,000",,"0,024","1,1656","0,8579",,
Velnacrinedecoy13,671,"-6,6",0,1,655,16,"0,8592","1,000",,"0,024","1,1639","0,8592",,
Tacrinedecoy31,672,"-6,6",0,1,656,16,"0,8604","1,000",,"0,024","1,1622","0,8604",,
Galantaminedecoy40,673,"-6,6",0,1,657,16,"0,8617","1,000",,"0,024","1,1605","0,8617",,
2iodo-2tetrahydroacridindecoy32,674,"-6,6",0,1,658,16,"0,8630","1,000",,"0,024","1,1587","0,8630",,
Physostigminedecoy29,675,"-6,6",0,1,659,16,"0,8643","1,000",,"0,024","1,1570","0,8643",,
3iodo-2tetrahydroacridindecoy31,676,"-6,6",0,1,660,16,"0,8656","1,000",,"0,024","1,1553","0,8656",,
Velnacrinedecoy7,677,"-6,6",0,1,661,16,"0,8668","1,000",,"0,024","1,1536","0,8668",,
Velnacrinedecoy43,678,"-6,6",0,1,662,16,"0,8681","1,000",,"0,024","1,1519","0,8681",,
4iodo-3tetrahydroacridindecoy36,679,"-6,5",0,1,663,16,"0,8694","1,000",,"0,024","1,1502","0,8694",,
Tacrinedecoy20,680,"-6,5",0,1,664,16,"0,8707","1,000",,"0,024","1,1485","0,8707",,
Physostigminedecoy20,681,"-6,5",0,1,665,16,"0,8720","1,000",,"0,023","1,1468","0,8720",,
Physostigminedecoy3,682,"-6,5",0,1,666,16,"0,8732","1,000",,"0,023","1,1451","0,8732",,
Donepezildecoy36,683,"-6,5",0,1,667,16,"0,8745","1,000",,"0,023","1,1435","0,8745",,
Physostigminedecoy40,684,"-6,5",0,1,668,16,"0,8758","1,000",,"0,023","1,1418","0,8758",,
Velnacrinedecoy47,685,"-6,5",0,1,669,16,"0,8771","1,000",,"0,023","1,1401","0,8771",,
Tacrinedecoy23,686,"-6,5",0,1,670,16,"0,8784","1,000",,"0,023","1,1385","0,8784",,
