Ligand,Ordem,Affinity,Positivos,Decoys,Tdecoys,Tpositivos,FracDocada,FracPositivos,,Conc(P),Fator Enriquecimento,FracDocada,positivos/total = ,"0,0204865557"
Tolserinedecoy9,441,"-48,2",0,1,430,11,"0,5647","0,6875",,"0,025","1,2175","0,5647",,
3iodo-2tetrahydroacridindecoy4,442,"-48,1",0,1,431,11,"0,5659","0,6875",,"0,025","1,2148","0,5659",,
4iodo-2tetrahydroacridindecoy41,443,"-47,9",0,1,432,11,"0,5672","0,6875",,"0,025","1,2120","0,5672",,
4iodo-4tetrahydroacridindecoy37,444,"-47,8",0,1,433,11,"0,5685","0,6875",,"0,025","1,2093","0,5685",,
3iodo-4tetrahydroacridindecoy50,445,"-47,7",0,1,434,11,"0,5698","0,6875",,"0,025","1,2066","0,5698",,
Heptyl-physostigminedecoy21,446,"-47,6",0,1,435,11,"0,5711","0,6875",,"0,025","1,2039","0,5711",,
3iodo-2tetrahydroacridindecoy1,447,"-47,6",0,1,436,11,"0,5723","0,6875",,"0,025","1,2012","0,5723",,
4iodo-3tetrahydroacridindecoy30,448,"-47,6",0,1,437,11,"0,5736","0,6875",,"0,025","1,1985","0,5736",,
2iodo-2tetrahydroacridindecoy20,449,"-47,6",0,1,438,11,"0,5749","0,6875",,"0,024","1,1958","0,5749",,
4iodo-2tetrahydroacridindecoy14,450,"-47,5",0,1,439,11,"0,5762","0,6875",,"0,024","1,1932","0,5762",,
Donepezildecoy9,451,"-47,5",0,1,440,11,"0,5775","0,6875",,"0,024","1,1905","0,5775",,
4iodo-2tetrahydroacridindecoy26,452,"-47,4",0,1,441,11,"0,5787","0,6875",,"0,024","1,1879","0,5787",,
Tolserinedecoy6,453,"-47,3",0,1,442,11,"0,5800","0,6875",,"0,024","1,1853","0,5800",,
Heptyl-physostigminedecoy47,454,"-47,3",0,1,443,11,"0,5813","0,6875",,"0,024","1,1827","0,5813",,
Donepezildecoy27,455,"-47,2",0,1,444,11,"0,5826","0,6875",,"0,024","1,1801","0,5826",,
Tolserinedecoy31,456,"-47,2",0,1,445,11,"0,5839","0,6875",,"0,024","1,1775","0,5839",,
3iodo-4tetrahydroacridindecoy30,457,"-47,2",0,1,446,11,"0,5851","0,6875",,"0,024","1,1749","0,5851",,
4iodo-4tetrahydroacridindecoy6,458,"-47,2",0,1,447,11,"0,5864","0,6875",,"0,024","1,1723","0,5864",,
Tolserinedecoy38,459,"-47,0",0,1,448,11,"0,5877","0,6875",,"0,024","1,1698","0,5877",,
2iodo-2tetrahydroacridindecoy32,460,"-46,9",0,1,449,11,"0,5890","0,6875",,"0,024","1,1672","0,5890",,
2iodo-2tetrahydroacridindecoy4,461,"-46,8",0,1,450,11,"0,5903","0,6875",,"0,024","1,1647","0,5903",,
Tolserinedecoy22,462,"-46,7",0,1,451,11,"0,5915","0,6875",,"0,024","1,1622","0,5915",,
3iodo-2tetrahydroacridindecoy13,463,"-46,7",0,1,452,11,"0,5928","0,6875",,"0,024","1,1597","0,5928",,
Tolserine,464,"-46,7",1,0,452,12,"0,5941","0,7500",,"0,026","1,2624","0,5941",,
3iodo-4tetrahydroacridindecoy17,465,"-46,6",0,1,453,12,"0,5954","0,7500",,"0,026","1,2597","0,5954",,
3iodo-4tetrahydroacridindecoy42,466,"-46,4",0,1,454,12,"0,5967","0,7500",,"0,026","1,2569","0,5967",,
Tolserinedecoy25,467,"-46,3",0,1,455,12,"0,5980","0,7500",,"0,026","1,2543","0,5980",,
2iodo-2tetrahydroacridindecoy45,468,"-46,3",0,1,456,12,"0,5992","0,7500",,"0,026","1,2516","0,5992",,
3iodo-4tetrahydroacridindecoy2,469,"-46,3",0,1,457,12,"0,6005","0,7500",,"0,026","1,2489","0,6005",,
Tolserinedecoy15,470,"-46,3",0,1,458,12,"0,6018","0,7500",,"0,026","1,2462","0,6018",,
2iodo-2tetrahydroacridindecoy15,471,"-46,2",0,1,459,12,"0,6031","0,7500",,"0,025","1,2436","0,6031",,
4iodo-2tetrahydroacridindecoy30,472,"-46,2",0,1,460,12,"0,6044","0,7500",,"0,025","1,2410","0,6044",,
Tolserinedecoy7,473,"-46,1",0,1,461,12,"0,6056","0,7500",,"0,025","1,2383","0,6056",,
2iodo-2tetrahydroacridindecoy43,474,"-46,1",0,1,462,12,"0,6069","0,7500",,"0,025","1,2357","0,6069",,
2iodo-2tetrahydroacridindecoy33,475,"-46,1",0,1,463,12,"0,6082","0,7500",,"0,025","1,2331","0,6082",,
4iodo-3tetrahydroacridindecoy36,476,"-46,1",0,1,464,12,"0,6095","0,7500",,"0,025","1,2305","0,6095",,
2iodo-2tetrahydroacridindecoy5,477,"-46,1",0,1,465,12,"0,6108","0,7500",,"0,025","1,2280","0,6108",,
Heptyl-physostigminedecoy29,478,"-46,1",0,1,466,12,"0,6120","0,7500",,"0,025","1,2254","0,6120",,
3iodo-2tetrahydroacridindecoy27,479,"-46,1",0,1,467,12,"0,6133","0,7500",,"0,025","1,2228","0,6133",,
Tolserinedecoy37,480,"-46,0",0,1,468,12,"0,6146","0,7500",,"0,025","1,2203","0,6146",,
Tolserinedecoy3,481,"-46,0",0,1,469,12,"0,6159","0,7500",,"0,025","1,2177","0,6159",,
Tolserinedecoy43,482,"-46,0",0,1,470,12,"0,6172","0,7500",,"0,025","1,2152","0,6172",,
Donepezildecoy1,483,"-46,0",0,1,471,12,"0,6184","0,7500",,"0,025","1,2127","0,6184",,
2iodo-3tetrahydroacridindecoy36,484,"-45,9",0,1,472,12,"0,6197","0,7500",,"0,025","1,2102","0,6197",,
Tolserinedecoy20,485,"-45,9",0,1,473,12,"0,6210","0,7500",,"0,025","1,2077","0,6210",,
Tolserinedecoy48,486,"-45,8",0,1,474,12,"0,6223","0,7500",,"0,025","1,2052","0,6223",,
3iodo-2tetrahydroacridindecoy24,487,"-45,8",0,1,475,12,"0,6236","0,7500",,"0,025","1,2027","0,6236",,
3iodo-2tetrahydroacridindecoy29,488,"-45,7",0,1,476,12,"0,6248","0,7500",,"0,025","1,2003","0,6248",,
Bis-tacrinedecoy10,489,"-45,7",0,1,477,12,"0,6261","0,7500",,"0,025","1,1978","0,6261",,
Donepezildecoy42,490,"-45,6",0,1,478,12,"0,6274","0,7500",,"0,024","1,1954","0,6274",,
3iodo-4tetrahydroacridindecoy1,491,"-45,5",0,1,479,12,"0,6287","0,7500",,"0,024","1,1929","0,6287",,
Tolserinedecoy13,492,"-45,5",0,1,480,12,"0,6300","0,7500",,"0,024","1,1905","0,6300",,
Heptyl-physostigminedecoy25,493,"-45,3",0,1,481,12,"0,6312","0,7500",,"0,024","1,1881","0,6312",,
Donepezildecoy40,494,"-45,2",0,1,482,12,"0,6325","0,7500",,"0,024","1,1857","0,6325",,
Donepezildecoy5,495,"-45,1",0,1,483,12,"0,6338","0,7500",,"0,024","1,1833","0,6338",,
4iodo-2tetrahydroacridindecoy16,496,"-45,1",0,1,484,12,"0,6351","0,7500",,"0,024","1,1809","0,6351",,
2iodo-3tetrahydroacridindecoy34,497,"-45,0",0,1,485,12,"0,6364","0,7500",,"0,024","1,1785","0,6364",,
2iodo-4tetrahydroacridindecoy27,498,"-45,0",0,1,486,12,"0,6376","0,7500",,"0,024","1,1762","0,6376",,
Bis-tacrinedecoy41,499,"-45,0",0,1,487,12,"0,6389","0,7500",,"0,024","1,1738","0,6389",,
3iodo-2tetrahydroacridindecoy5,500,"-45,0",0,1,488,12,"0,6402","0,7500",,"0,024","1,1715","0,6402",,
4iodo-4tetrahydroacridindecoy42,501,"-44,9",0,1,489,12,"0,6415","0,7500",,"0,024","1,1691","0,6415",,
Donepezildecoy16,502,"-44,8",0,1,490,12,"0,6428","0,7500",,"0,024","1,1668","0,6428",,
Tolserinedecoy42,503,"-44,8",0,1,491,12,"0,6440","0,7500",,"0,024","1,1645","0,6440",,
4iodo-4tetrahydroacridindecoy22,504,"-44,8",0,1,492,12,"0,6453","0,7500",,"0,024","1,1622","0,6453",,
Tolserinedecoy16,505,"-44,7",0,1,493,12,"0,6466","0,7500",,"0,024","1,1599","0,6466",,
3iodo-4tetrahydroacridindecoy38,506,"-44,7",0,1,494,12,"0,6479","0,7500",,"0,024","1,1576","0,6479",,
3iodo-4tetrahydroacridindecoy39,507,"-44,6",0,1,495,12,"0,6492","0,7500",,"0,024","1,1553","0,6492",,
4iodo-4tetrahydroacridindecoy47,508,"-44,6",0,1,496,12,"0,6504","0,7500",,"0,024","1,1530","0,6504",,
Tolserinedecoy29,509,"-44,6",0,1,497,12,"0,6517","0,7500",,"0,024","1,1508","0,6517",,
2iodo-3tetrahydroacridindecoy31,510,"-44,5",0,1,498,12,"0,6530","0,7500",,"0,024","1,1485","0,6530",,
3iodo-4tetrahydroacridindecoy14,511,"-44,5",0,1,499,12,"0,6543","0,7500",,"0,023","1,1463","0,6543",,
Tolserinedecoy27,512,"-44,5",0,1,500,12,"0,6556","0,7500",,"0,023","1,1440","0,6556",,
3iodo-4tetrahydroacridindecoy11,513,"-44,5",0,1,501,12,"0,6569","0,7500",,"0,023","1,1418","0,6569",,
Tolserinedecoy39,514,"-44,3",0,1,502,12,"0,6581","0,7500",,"0,023","1,1396","0,6581",,
Tolserinedecoy41,515,"-44,2",0,1,503,12,"0,6594","0,7500",,"0,023","1,1374","0,6594",,
3iodo-2tetrahydroacridindecoy31,516,"-44,2",0,1,504,12,"0,6607","0,7500",,"0,023","1,1351","0,6607",,
3iodo-4tetrahydroacridindecoy5,517,"-44,2",0,1,505,12,"0,6620","0,7500",,"0,023","1,1330","0,6620",,
3iodo-4tetrahydroacridindecoy19,518,"-44,1",0,1,506,12,"0,6633","0,7500",,"0,023","1,1308","0,6633",,
3iodo-4tetrahydroacridindecoy29,519,"-44,0",0,1,507,12,"0,6645","0,7500",,"0,023","1,1286","0,6645",,
2iodo-4tetrahydroacridindecoy50,520,"-43,8",0,1,508,12,"0,6658","0,7500",,"0,023","1,1264","0,6658",,
4iodo-3tetrahydroacridindecoy35,521,"-43,8",0,1,509,12,"0,6671","0,7500",,"0,023","1,1243","0,6671",,
4iodo-4tetrahydroacridindecoy48,522,"-43,8",0,1,510,12,"0,6684","0,7500",,"0,023","1,1221","0,6684",,
4iodo-2tetrahydroacridindecoy24,523,"-43,6",0,1,511,12,"0,6697","0,7500",,"0,023","1,1200","0,6697",,
Tolserinedecoy28,524,"-43,3",0,1,512,12,"0,6709","0,7500",,"0,023","1,1178","0,6709",,
4iodo-2tetrahydroacridindecoy47,525,"-43,3",0,1,513,12,"0,6722","0,7500",,"0,023","1,1157","0,6722",,
3iodo-4tetrahydroacridindecoy22,526,"-43,3",0,1,514,12,"0,6735","0,7500",,"0,023","1,1136","0,6735",,
Heptyl-physostigminedecoy6,527,"-43,2",0,1,515,12,"0,6748","0,7500",,"0,023","1,1115","0,6748",,
2iodo-4tetrahydroacridindecoy37,528,"-43,1",0,1,516,12,"0,6761","0,7500",,"0,023","1,1094","0,6761",,
4iodo-4tetrahydroacridindecoy49,529,"-43,0",0,1,517,12,"0,6773","0,7500",,"0,023","1,1073","0,6773",,
Tolserinedecoy1,530,"-42,8",0,1,518,12,"0,6786","0,7500",,"0,023","1,1052","0,6786",,
Bis-tacrinedecoy9,531,"-42,8",0,1,519,12,"0,6799","0,7500",,"0,023","1,1031","0,6799",,
Tolserinedecoy45,532,"-42,7",0,1,520,12,"0,6812","0,7500",,"0,023","1,1010","0,6812",,
4iodo-2tetrahydroacridindecoy15,533,"-42,6",0,1,521,12,"0,6825","0,7500",,"0,023","1,0989","0,6825",,
3iodo-4tetrahydroacridindecoy3,534,"-42,6",0,1,522,12,"0,6837","0,7500",,"0,022","1,0969","0,6837",,
Physostigminedecoy6,535,"-42,6",0,1,523,12,"0,6850","0,7500",,"0,022","1,0948","0,6850",,
3iodo-2tetrahydroacridindecoy36,536,"-42,6",0,1,524,12,"0,6863","0,7500",,"0,022","1,0928","0,6863",,
Heptyl-physostigminedecoy20,537,"-42,6",0,1,525,12,"0,6876","0,7500",,"0,022","1,0908","0,6876",,
Donepezildecoy50,538,"-42,4",0,1,526,12,"0,6889","0,7500",,"0,022","1,0887","0,6889",,
Physostigminedecoy11,539,"-42,4",0,1,527,12,"0,6901","0,7500",,"0,022","1,0867","0,6901",,
Physostigminedecoy49,540,"-42,2",0,1,528,12,"0,6914","0,7500",,"0,022","1,0847","0,6914",,
Galantaminedecoy17,541,"-42,1",0,1,529,12,"0,6927","0,7500",,"0,022","1,0827","0,6927",,
Tolserinedecoy30,542,"-42,0",0,1,530,12,"0,6940","0,7500",,"0,022","1,0807","0,6940",,
2iodo-2tetrahydroacridindecoy49,543,"-41,8",0,1,531,12,"0,6953","0,7500",,"0,022","1,0787","0,6953",,
Tolserinedecoy4,544,"-41,8",0,1,532,12,"0,6965","0,7500",,"0,022","1,0767","0,6965",,
4iodo-2tetrahydroacridindecoy43,545,"-41,8",0,1,533,12,"0,6978","0,7500",,"0,022","1,0747","0,6978",,
4iodo-2tetrahydroacridindecoy1,546,"-41,7",0,1,534,12,"0,6991","0,7500",,"0,022","1,0728","0,6991",,
4iodo-2tetrahydroacridindecoy18,547,"-41,7",0,1,535,12,"0,7004","0,7500",,"0,022","1,0708","0,7004",,
3iodo-4tetrahydroacridindecoy20,548,"-41,6",0,1,536,12,"0,7017","0,7500",,"0,022","1,0689","0,7017",,
Galantaminedecoy16,549,"-41,5",0,1,537,12,"0,7029","0,7500",,"0,022","1,0669","0,7029",,
Physostigminedecoy39,550,"-41,5",0,1,538,12,"0,7042","0,7500",,"0,022","1,0650","0,7042",,
3iodo-4tetrahydroacridindecoy34,551,"-41,5",0,1,539,12,"0,7055","0,7500",,"0,022","1,0630","0,7055",,
2iodo-2tetrahydroacridindecoy26,552,"-41,4",0,1,540,12,"0,7068","0,7500",,"0,022","1,0611","0,7068",,
Physostigminedecoy50,553,"-41,4",0,1,541,12,"0,7081","0,7500",,"0,022","1,0592","0,7081",,
Heptyl-physostigminedecoy34,554,"-41,3",0,1,542,12,"0,7093","0,7500",,"0,022","1,0573","0,7093",,
Tolserinedecoy35,555,"-41,2",0,1,543,12,"0,7106","0,7500",,"0,022","1,0554","0,7106",,
Physostigminedecoy14,556,"-41,2",0,1,544,12,"0,7119","0,7500",,"0,022","1,0535","0,7119",,
Galantaminedecoy18,557,"-41,0",0,1,545,12,"0,7132","0,7500",,"0,022","1,0516","0,7132",,
Tolserinedecoy14,558,"-41,0",0,1,546,12,"0,7145","0,7500",,"0,022","1,0497","0,7145",,
4iodo-3tetrahydroacridindecoy46,559,"-40,9",0,1,547,12,"0,7157","0,7500",,"0,021","1,0478","0,7157",,
Physostigminedecoy4,560,"-40,9",0,1,548,12,"0,7170","0,7500",,"0,021","1,0460","0,7170",,
Heptyl-physostigminedecoy26,561,"-40,7",0,1,549,12,"0,7183","0,7500",,"0,021","1,0441","0,7183",,
3iodo-4tetrahydroacridindecoy21,562,"-40,7",0,1,550,12,"0,7196","0,7500",,"0,021","1,0422","0,7196",,
Tolserinedecoy40,563,"-40,6",0,1,551,12,"0,7209","0,7500",,"0,021","1,0404","0,7209",,
Physostigminedecoy17,564,"-40,5",0,1,552,12,"0,7222","0,7500",,"0,021","1,0385","0,7222",,
Heptyl-physostigminedecoy48,565,"-40,4",0,1,553,12,"0,7234","0,7500",,"0,021","1,0367","0,7234",,
Physostigminedecoy44,566,"-40,3",0,1,554,12,"0,7247","0,7500",,"0,021","1,0349","0,7247",,
Physostigminedecoy16,567,"-40,3",0,1,555,12,"0,7260","0,7500",,"0,021","1,0330","0,7260",,
4iodo-3tetrahydroacridindecoy17,568,"-40,1",0,1,556,12,"0,7273","0,7500",,"0,021","1,0312","0,7273",,
Physostigminedecoy10,569,"-40,1",0,1,557,12,"0,7286","0,7500",,"0,021","1,0294","0,7286",,
Physostigminedecoy31,570,"-40,1",0,1,558,12,"0,7298","0,7500",,"0,021","1,0276","0,7298",,
Galantaminedecoy44,571,"-40,0",0,1,559,12,"0,7311","0,7500",,"0,021","1,0258","0,7311",,
3iodo-4tetrahydroacridindecoy12,572,"-40,0",0,1,560,12,"0,7324","0,7500",,"0,021","1,0240","0,7324",,
Physostigminedecoy9,573,"-40,0",0,1,561,12,"0,7337","0,7500",,"0,021","1,0222","0,7337",,
Galantaminedecoy40,574,"-40,0",0,1,562,12,"0,7350","0,7500",,"0,021","1,0204","0,7350",,
4iodo-4tetrahydroacridindecoy25,575,"-39,9",0,1,563,12,"0,7362","0,7500",,"0,021","1,0187","0,7362",,
Galantaminedecoy23,576,"-39,9",0,1,564,12,"0,7375","0,7500",,"0,021","1,0169","0,7375",,
4iodo-4tetrahydroacridindecoy13,577,"-39,7",0,1,565,12,"0,7388","0,7500",,"0,021","1,0151","0,7388",,
Galantamine,578,"-39,7",1,0,565,13,"0,7401","0,8125",,"0,022","1,0978","0,7401",,
Physostigminedecoy45,579,"-39,6",0,1,566,13,"0,7414","0,8125",,"0,022","1,0959","0,7414",,
Heptyl-physostigminedecoy22,580,"-39,5",0,1,567,13,"0,7426","0,8125",,"0,022","1,0940","0,7426",,
Galantaminedecoy32,581,"-39,5",0,1,568,13,"0,7439","0,8125",,"0,022","1,0922","0,7439",,
2iodo-2tetrahydroacridindecoy38,582,"-39,5",0,1,569,13,"0,7452","0,8125",,"0,022","1,0903","0,7452",,
Heptyl-physostigminedecoy28,583,"-39,4",0,1,570,13,"0,7465","0,8125",,"0,022","1,0884","0,7465",,
4iodo-2tetrahydroacridindecoy49,584,"-39,4",0,1,571,13,"0,7478","0,8125",,"0,022","1,0866","0,7478",,
Galantaminedecoy5,585,"-39,4",0,1,572,13,"0,7490","0,8125",,"0,022","1,0847","0,7490",,
Galantaminedecoy41,586,"-39,1",0,1,573,13,"0,7503","0,8125",,"0,022","1,0828","0,7503",,
Heptyl-physostigminedecoy12,587,"-38,9",0,1,574,13,"0,7516","0,8125",,"0,022","1,0810","0,7516",,
Physostigminedecoy36,588,"-38,9",0,1,575,13,"0,7529","0,8125",,"0,022","1,0792","0,7529",,
Galantaminedecoy38,589,"-38,7",0,1,576,13,"0,7542","0,8125",,"0,022","1,0773","0,7542",,
Physostigminedecoy34,590,"-38,7",0,1,577,13,"0,7554","0,8125",,"0,022","1,0755","0,7554",,
Tolserinedecoy47,591,"-38,6",0,1,578,13,"0,7567","0,8125",,"0,022","1,0737","0,7567",,
Physostigminedecoy19,592,"-38,6",0,1,579,13,"0,7580","0,8125",,"0,022","1,0719","0,7580",,
Physostigminedecoy18,593,"-38,6",0,1,580,13,"0,7593","0,8125",,"0,022","1,0701","0,7593",,
Physostigminedecoy23,594,"-38,5",0,1,581,13,"0,7606","0,8125",,"0,022","1,0683","0,7606",,
Physostigminedecoy28,595,"-38,4",0,1,582,13,"0,7618","0,8125",,"0,022","1,0665","0,7618",,
Tolserinedecoy46,596,"-38,4",0,1,583,13,"0,7631","0,8125",,"0,022","1,0647","0,7631",,
Physostigminedecoy41,597,"-38,3",0,1,584,13,"0,7644","0,8125",,"0,022","1,0629","0,7644",,
Physostigminedecoy47,598,"-38,2",0,1,585,13,"0,7657","0,8125",,"0,022","1,0611","0,7657",,
Physostigminedecoy1,599,"-38,2",0,1,586,13,"0,7670","0,8125",,"0,022","1,0593","0,7670",,
Galantaminedecoy14,600,"-38,1",0,1,587,13,"0,7682","0,8125",,"0,022","1,0576","0,7682",,
Physostigminedecoy40,601,"-38,1",0,1,588,13,"0,7695","0,8125",,"0,022","1,0558","0,7695",,
Physostigmine,602,"-38,0",1,0,588,14,"0,7708","0,8750",,"0,023","1,1351","0,7708",,
Physostigminedecoy48,603,"-37,9",0,1,589,14,"0,7721","0,8750",,"0,023","1,1333","0,7721",,
Physostigminedecoy38,604,"-37,8",0,1,590,14,"0,7734","0,8750",,"0,023","1,1314","0,7734",,
Galantaminedecoy50,605,"-37,8",0,1,591,14,"0,7746","0,8750",,"0,023","1,1295","0,7746",,
Physostigminedecoy22,606,"-37,7",0,1,592,14,"0,7759","0,8750",,"0,023","1,1277","0,7759",,
Galantaminedecoy22,607,"-37,7",0,1,593,14,"0,7772","0,8750",,"0,023","1,1258","0,7772",,
Galantaminedecoy48,608,"-37,7",0,1,594,14,"0,7785","0,8750",,"0,023","1,1239","0,7785",,
Galantaminedecoy12,609,"-37,6",0,1,595,14,"0,7798","0,8750",,"0,023","1,1221","0,7798",,
2iodo-2tetrahydroacridindecoy36,610,"-37,6",0,1,596,14,"0,7810","0,8750",,"0,023","1,1203","0,7810",,
Galantaminedecoy42,611,"-37,6",0,1,597,14,"0,7823","0,8750",,"0,023","1,1184","0,7823",,
4iodo-2tetrahydroacridindecoy40,612,"-37,6",0,1,598,14,"0,7836","0,8750",,"0,023","1,1166","0,7836",,
Galantaminedecoy7,613,"-37,5",0,1,599,14,"0,7849","0,8750",,"0,023","1,1148","0,7849",,
3iodo-4tetrahydroacridindecoy45,614,"-37,5",0,1,600,14,"0,7862","0,8750",,"0,023","1,1130","0,7862",,
Galantaminedecoy46,615,"-37,4",0,1,601,14,"0,7875","0,8750",,"0,023","1,1112","0,7875",,
Physostigminedecoy2,616,"-37,4",0,1,602,14,"0,7887","0,8750",,"0,023","1,1094","0,7887",,
2iodo-3tetrahydroacridindecoy30,617,"-37,3",0,1,603,14,"0,7900","0,8750",,"0,023","1,1076","0,7900",,
Galantaminedecoy19,618,"-37,3",0,1,604,14,"0,7913","0,8750",,"0,023","1,1058","0,7913",,
Galantaminedecoy35,619,"-37,3",0,1,605,14,"0,7926","0,8750",,"0,023","1,1040","0,7926",,
2iodo-2tetrahydroacridindecoy21,620,"-37,3",0,1,606,14,"0,7939","0,8750",,"0,023","1,1022","0,7939",,
Physostigminedecoy35,621,"-37,3",0,1,607,14,"0,7951","0,8750",,"0,023","1,1004","0,7951",,
Galantaminedecoy6,622,"-37,3",0,1,608,14,"0,7964","0,8750",,"0,023","1,0986","0,7964",,
Galantaminedecoy9,623,"-37,1",0,1,609,14,"0,7977","0,8750",,"0,022","1,0969","0,7977",,
Galantaminedecoy10,624,"-37,0",0,1,610,14,"0,7990","0,8750",,"0,022","1,0951","0,7990",,
3iodo-4tetrahydroacridindecoy16,625,"-37,0",0,1,611,14,"0,8003","0,8750",,"0,022","1,0934","0,8003",,
Physostigminedecoy24,626,"-37,0",0,1,612,14,"0,8015","0,8750",,"0,022","1,0916","0,8015",,
Physostigminedecoy42,627,"-36,8",0,1,613,14,"0,8028","0,8750",,"0,022","1,0899","0,8028",,
Physostigminedecoy33,628,"-36,7",0,1,614,14,"0,8041","0,8750",,"0,022","1,0882","0,8041",,
Physostigminedecoy15,629,"-36,6",0,1,615,14,"0,8054","0,8750",,"0,022","1,0864","0,8054",,
Physostigminedecoy3,630,"-36,6",0,1,616,14,"0,8067","0,8750",,"0,022","1,0847","0,8067",,
Galantaminedecoy47,631,"-36,5",0,1,617,14,"0,8079","0,8750",,"0,022","1,0830","0,8079",,
Physostigminedecoy26,632,"-36,5",0,1,618,14,"0,8092","0,8750",,"0,022","1,0813","0,8092",,
Galantaminedecoy15,633,"-36,4",0,1,619,14,"0,8105","0,8750",,"0,022","1,0796","0,8105",,
Galantaminedecoy3,634,"-36,4",0,1,620,14,"0,8118","0,8750",,"0,022","1,0779","0,8118",,
Physostigminedecoy12,635,"-36,4",0,1,621,14,"0,8131","0,8750",,"0,022","1,0762","0,8131",,
Physostigminedecoy29,636,"-36,4",0,1,622,14,"0,8143","0,8750",,"0,022","1,0745","0,8143",,
3iodo-4tetrahydroacridindecoy13,637,"-36,4",0,1,623,14,"0,8156","0,8750",,"0,022","1,0728","0,8156",,
3iodo-4tetrahydroacridindecoy35,638,"-36,3",0,1,624,14,"0,8169","0,8750",,"0,022","1,0711","0,8169",,
2iodo-4tetrahydroacridindecoy39,639,"-36,3",0,1,625,14,"0,8182","0,8750",,"0,022","1,0694","0,8182",,
Physostigminedecoy43,640,"-36,2",0,1,626,14,"0,8195","0,8750",,"0,022","1,0678","0,8195",,
Physostigminedecoy32,641,"-36,2",0,1,627,14,"0,8207","0,8750",,"0,022","1,0661","0,8207",,
Galantaminedecoy31,642,"-36,1",0,1,628,14,"0,8220","0,8750",,"0,022","1,0644","0,8220",,
Galantaminedecoy39,643,"-36,1",0,1,629,14,"0,8233","0,8750",,"0,022","1,0628","0,8233",,
Physostigminedecoy8,644,"-36,1",0,1,630,14,"0,8246","0,8750",,"0,022","1,0611","0,8246",,
Galantaminedecoy11,645,"-36,0",0,1,631,14,"0,8259","0,8750",,"0,022","1,0595","0,8259",,
4iodo-2tetrahydroacridindecoy27,646,"-35,9",0,1,632,14,"0,8271","0,8750",,"0,022","1,0578","0,8271",,
Physostigminedecoy37,647,"-35,9",0,1,633,14,"0,8284","0,8750",,"0,022","1,0562","0,8284",,
Galantaminedecoy4,648,"-35,9",0,1,634,14,"0,8297","0,8750",,"0,022","1,0546","0,8297",,
Galantaminedecoy34,649,"-35,6",0,1,635,14,"0,8310","0,8750",,"0,022","1,0529","0,8310",,
Galantaminedecoy2,650,"-35,5",0,1,636,14,"0,8323","0,8750",,"0,022","1,0513","0,8323",,
Physostigminedecoy21,651,"-35,3",0,1,637,14,"0,8335","0,8750",,"0,022","1,0497","0,8335",,
Galantaminedecoy43,652,"-35,3",0,1,638,14,"0,8348","0,8750",,"0,021","1,0481","0,8348",,
Galantaminedecoy49,653,"-35,3",0,1,639,14,"0,8361","0,8750",,"0,021","1,0465","0,8361",,
Galantaminedecoy21,654,"-35,2",0,1,640,14,"0,8374","0,8750",,"0,021","1,0449","0,8374",,
Galantaminedecoy20,655,"-35,2",0,1,641,14,"0,8387","0,8750",,"0,021","1,0433","0,8387",,
Tacrinedecoy3,656,"-35,1",0,1,642,14,"0,8399","0,8750",,"0,021","1,0417","0,8399",,
2iodo-2tetrahydroacridindecoy50,657,"-35,1",0,1,643,14,"0,8412","0,8750",,"0,021","1,0401","0,8412",,
3iodo-2tetrahydroacridindecoy50,658,"-35,0",0,1,644,14,"0,8425","0,8750",,"0,021","1,0385","0,8425",,
Physostigminedecoy46,659,"-34,8",0,1,645,14,"0,8438","0,8750",,"0,021","1,0370","0,8438",,
Galantaminedecoy13,660,"-34,8",0,1,646,14,"0,8451","0,8750",,"0,021","1,0354","0,8451",,
Physostigminedecoy27,661,"-34,7",0,1,647,14,"0,8464","0,8750",,"0,021","1,0338","0,8464",,
Physostigminedecoy20,662,"-34,7",0,1,648,14,"0,8476","0,8750",,"0,021","1,0323","0,8476",,
Galantaminedecoy24,663,"-34,6",0,1,649,14,"0,8489","0,8750",,"0,021","1,0307","0,8489",,
Galantaminedecoy29,664,"-34,6",0,1,650,14,"0,8502","0,8750",,"0,021","1,0292","0,8502",,
3iodo-4tetrahydroacridindecoy9,665,"-34,5",0,1,651,14,"0,8515","0,8750",,"0,021","1,0276","0,8515",,
Galantaminedecoy28,666,"-34,4",0,1,652,14,"0,8528","0,8750",,"0,021","1,0261","0,8528",,
Galantaminedecoy37,667,"-34,2",0,1,653,14,"0,8540","0,8750",,"0,021","1,0245","0,8540",,
Physostigminedecoy7,668,"-34,2",0,1,654,14,"0,8553","0,8750",,"0,021","1,0230","0,8553",,
Tacrinedecoy43,669,"-34,1",0,1,655,14,"0,8566","0,8750",,"0,021","1,0215","0,8566",,
Galantaminedecoy8,670,"-34,1",0,1,656,14,"0,8579","0,8750",,"0,021","1,0199","0,8579",,
Velnacrine,671,"-34,1",1,0,656,15,"0,8592","0,9375",,"0,022","1,0912","0,8592",,
3iodo-2tetrahydroacridindecoy25,672,"-33,9",0,1,657,15,"0,8604","0,9375",,"0,022","1,0895","0,8604",,
Velnacrinedecoy45,673,"-33,9",0,1,658,15,"0,8617","0,9375",,"0,022","1,0879","0,8617",,
