Ligand,Ordem,Affinity,Positivos,Decoys,Tdecoys,Tpositivos,FracDocada,FracPositivos,,Conc(P),Fator Enriquecimento,FracDocada,positivos/total = ,"0,0204865557"
Velnacrine,469,"-8,6",1,0,453,16,"0,601","1,000",,"0,034","1,6652","0,601",,
2iodo-4tetrahydroacridindecoy37,470,"-8,6",0,1,454,16,"0,602","1,000",,"0,034","1,6617","0,602",,
Bis-tacrinedecoy3,471,"-8,6",0,1,455,16,"0,603","1,000",,"0,034","1,6581","0,603",,
Bis-tacrinedecoy39,472,"-8,6",0,1,456,16,"0,604","1,000",,"0,034","1,6546","0,604",,
Donepezildecoy40,473,"-8,6",0,1,457,16,"0,606","1,000",,"0,034","1,6511","0,606",,
Tolserinedecoy30,474,"-8,6",0,1,458,16,"0,607","1,000",,"0,034","1,6476","0,607",,
Tolserinedecoy35,475,"-8,6",0,1,459,16,"0,608","1,000",,"0,034","1,6442","0,608",,
2iodo-4tetrahydroacridindecoy17,476,"-8,6",0,1,460,16,"0,609","1,000",,"0,034","1,6407","0,609",,
Physostigminedecoy44,477,"-8,6",0,1,461,16,"0,611","1,000",,"0,034","1,6373","0,611",,
2iodo-4tetrahydroacridindecoy38,478,"-8,6",0,1,462,16,"0,612","1,000",,"0,033","1,6339","0,612",,
Bis-tacrinedecoy37,479,"-8,5",0,1,463,16,"0,613","1,000",,"0,033","1,6304","0,613",,
Heptyl-physostigminedecoy14,480,"-8,5",0,1,464,16,"0,615","1,000",,"0,033","1,6270","0,615",,
4iodo-3tetrahydroacridindecoy30,481,"-8,5",0,1,465,16,"0,616","1,000",,"0,033","1,6237","0,616",,
4iodo-4tetrahydroacridindecoy22,482,"-8,5",0,1,466,16,"0,617","1,000",,"0,033","1,6203","0,617",,
Donepezildecoy25,483,"-8,5",0,1,467,16,"0,618","1,000",,"0,033","1,6169","0,618",,
Galantaminedecoy5,484,"-8,5",0,1,468,16,"0,620","1,000",,"0,033","1,6136","0,620",,
Galantaminedecoy9,485,"-8,5",0,1,469,16,"0,621","1,000",,"0,033","1,6103","0,621",,
2iodo-2tetrahydroacridindecoy32,486,"-8,5",0,1,470,16,"0,622","1,000",,"0,033","1,6070","0,622",,
4iodo-3tetrahydroacridindecoy43,487,"-8,5",0,1,471,16,"0,624","1,000",,"0,033","1,6037","0,624",,
Galantaminedecoy7,488,"-8,5",0,1,472,16,"0,625","1,000",,"0,033","1,6004","0,625",,
Heptyl-physostigminedecoy1,489,"-8,5",0,1,473,16,"0,626","1,000",,"0,033","1,5971","0,626",,
Physostigminedecoy15,490,"-8,5",0,1,474,16,"0,627","1,000",,"0,033","1,5938","0,627",,
2iodo-3tetrahydroacridindecoy43,491,"-8,5",0,1,475,16,"0,629","1,000",,"0,033","1,5906","0,629",,
3iodo-4tetrahydroacridindecoy22,492,"-8,5",0,1,476,16,"0,630","1,000",,"0,033","1,5874","0,630",,
4iodo-3tetrahydroacridindecoy6,493,"-8,5",0,1,477,16,"0,631","1,000",,"0,032","1,5841","0,631",,
Bis-tacrinedecoy21,494,"-8,5",0,1,478,16,"0,633","1,000",,"0,032","1,5809","0,633",,
Bis-tacrinedecoy45,495,"-8,5",0,1,479,16,"0,634","1,000",,"0,032","1,5777","0,634",,
Physostigminedecoy23,496,"-8,5",0,1,480,16,"0,635","1,000",,"0,032","1,5746","0,635",,
Tolserinedecoy25,497,"-8,5",0,1,481,16,"0,636","1,000",,"0,032","1,5714","0,636",,
3iodo-2tetrahydroacridindecoy29,498,"-8,4",0,1,482,16,"0,638","1,000",,"0,032","1,5682","0,638",,
Physostigminedecoy16,499,"-8,4",0,1,483,16,"0,639","1,000",,"0,032","1,5651","0,639",,
Galantaminedecoy40,500,"-8,4",0,1,484,16,"0,640","1,000",,"0,032","1,5620","0,640",,
Physostigminedecoy33,501,"-8,4",0,1,485,16,"0,641","1,000",,"0,032","1,5588","0,641",,
Galantaminedecoy20,502,"-8,4",0,1,486,16,"0,643","1,000",,"0,032","1,5557","0,643",,
2iodo-4tetrahydroacridindecoy45,503,"-8,4",0,1,487,16,"0,644","1,000",,"0,032","1,5527","0,644",,
3iodo-2tetrahydroacridindecoy24,504,"-8,4",0,1,488,16,"0,645","1,000",,"0,032","1,5496","0,645",,
3iodo-4tetrahydroacridindecoy2,505,"-8,4",0,1,489,16,"0,647","1,000",,"0,032","1,5465","0,647",,
4iodo-3tetrahydroacridindecoy33,506,"-8,4",0,1,490,16,"0,648","1,000",,"0,032","1,5434","0,648",,
Bis-tacrinedecoy18,507,"-8,4",0,1,491,16,"0,649","1,000",,"0,032","1,5404","0,649",,
Donepezildecoy17,508,"-8,4",0,1,492,16,"0,650","1,000",,"0,031","1,5374","0,650",,
Donepezildecoy5,509,"-8,4",0,1,493,16,"0,652","1,000",,"0,031","1,5343","0,652",,
Heptyl-physostigminedecoy6,510,"-8,4",0,1,494,16,"0,653","1,000",,"0,031","1,5313","0,653",,
Physostigminedecoy7,511,"-8,4",0,1,495,16,"0,654","1,000",,"0,031","1,5283","0,654",,
2iodo-3tetrahydroacridindecoy34,512,"-8,4",0,1,496,16,"0,656","1,000",,"0,031","1,5254","0,656",,
3iodo-4tetrahydroacridindecoy20,513,"-8,4",0,1,497,16,"0,657","1,000",,"0,031","1,5224","0,657",,
Galantaminedecoy31,514,"-8,4",0,1,498,16,"0,658","1,000",,"0,031","1,5194","0,658",,
Physostigminedecoy2,515,"-8,4",0,1,499,16,"0,659","1,000",,"0,031","1,5165","0,659",,
Physostigminedecoy18,516,"-8,4",0,1,500,16,"0,661","1,000",,"0,031","1,5135","0,661",,
Physostigminedecoy36,517,"-8,4",0,1,501,16,"0,662","1,000",,"0,031","1,5106","0,662",,
4iodo-3tetrahydroacridindecoy36,518,"-8,3",0,1,502,16,"0,663","1,000",,"0,031","1,5077","0,663",,
4iodo-4tetrahydroacridindecoy48,519,"-8,3",0,1,503,16,"0,665","1,000",,"0,031","1,5048","0,665",,
Heptyl-physostigminedecoy11,520,"-8,3",0,1,504,16,"0,666","1,000",,"0,031","1,5019","0,666",,
Physostigminedecoy9,521,"-8,3",0,1,505,16,"0,667","1,000",,"0,031","1,4990","0,667",,
Tacrinedecoy39,522,"-8,3",0,1,506,16,"0,668","1,000",,"0,031","1,4961","0,668",,
4iodo-4tetrahydroacridindecoy47,523,"-8,3",0,1,507,16,"0,670","1,000",,"0,031","1,4933","0,670",,
Donepezildecoy42,524,"-8,3",0,1,508,16,"0,671","1,000",,"0,031","1,4904","0,671",,
Heptyl-physostigminedecoy25,525,"-8,3",0,1,509,16,"0,672","1,000",,"0,030","1,4876","0,672",,
Physostigminedecoy25,526,"-8,3",0,1,510,16,"0,673","1,000",,"0,030","1,4848","0,673",,
Physostigminedecoy35,527,"-8,3",0,1,511,16,"0,675","1,000",,"0,030","1,4819","0,675",,
Physostigminedecoy48,528,"-8,3",0,1,512,16,"0,676","1,000",,"0,030","1,4791","0,676",,
Physostigminedecoy39,529,"-8,3",0,1,513,16,"0,677","1,000",,"0,030","1,4763","0,677",,
3iodo-4tetrahydroacridindecoy21,530,"-8,3",0,1,514,16,"0,679","1,000",,"0,030","1,4736","0,679",,
Tacrinedecoy32,531,"-8,3",0,1,515,16,"0,680","1,000",,"0,030","1,4708","0,680",,
3iodo-4tetrahydroacridindecoy19,532,"-8,3",0,1,516,16,"0,681","1,000",,"0,030","1,4680","0,681",,
Bis-tacrinedecoy48,533,"-8,3",0,1,517,16,"0,682","1,000",,"0,030","1,4653","0,682",,
Physostigminedecoy3,534,"-8,3",0,1,518,16,"0,684","1,000",,"0,030","1,4625","0,684",,
Tacrinedecoy5,535,"-8,3",0,1,519,16,"0,685","1,000",,"0,030","1,4598","0,685",,
2iodo-4tetrahydroacridindecoy50,536,"-8,2",0,1,520,16,"0,686","1,000",,"0,030","1,4571","0,686",,
Galantaminedecoy14,537,"-8,2",0,1,521,16,"0,688","1,000",,"0,030","1,4543","0,688",,
Galantaminedecoy48,538,"-8,2",0,1,522,16,"0,689","1,000",,"0,030","1,4516","0,689",,
Tacrinedecoy50,539,"-8,2",0,1,523,16,"0,690","1,000",,"0,030","1,4489","0,690",,
2iodo-3tetrahydroacridindecoy12,540,"-8,2",0,1,524,16,"0,691","1,000",,"0,030","1,4463","0,691",,
3iodo-2tetrahydroacridindecoy17,541,"-8,2",0,1,525,16,"0,693","1,000",,"0,030","1,4436","0,693",,
4iodo-3tetrahydroacridindecoy10,542,"-8,2",0,1,526,16,"0,694","1,000",,"0,030","1,4409","0,694",,
Donepezildecoy36,543,"-8,2",0,1,527,16,"0,695","1,000",,"0,029","1,4383","0,695",,
Physostigminedecoy17,544,"-8,2",0,1,528,16,"0,697","1,000",,"0,029","1,4356","0,697",,
3iodo-2tetrahydroacridindecoy35,545,"-8,2",0,1,529,16,"0,698","1,000",,"0,029","1,4330","0,698",,
Bis-tacrinedecoy8,546,"-8,2",0,1,530,16,"0,699","1,000",,"0,029","1,4304","0,699",,
Heptyl-physostigminedecoy40,547,"-8,2",0,1,531,16,"0,700","1,000",,"0,029","1,4278","0,700",,
Tacrinedecoy46,548,"-8,2",0,1,532,16,"0,702","1,000",,"0,029","1,4252","0,702",,
2iodo-2tetrahydroacridindecoy24,549,"-8,2",0,1,533,16,"0,703","1,000",,"0,029","1,4226","0,703",,
2iodo-2tetrahydroacridindecoy10,550,"-8,2",0,1,534,16,"0,704","1,000",,"0,029","1,4200","0,704",,
3iodo-4tetrahydroacridindecoy26,551,"-8,2",0,1,535,16,"0,706","1,000",,"0,029","1,4174","0,706",,
3iodo-4tetrahydroacridindecoy34,552,"-8,2",0,1,536,16,"0,707","1,000",,"0,029","1,4148","0,707",,
Bis-tacrinedecoy1,553,"-8,2",0,1,537,16,"0,708","1,000",,"0,029","1,4123","0,708",,
Bis-tacrinedecoy41,554,"-8,2",0,1,538,16,"0,709","1,000",,"0,029","1,4097","0,709",,
4iodo-4tetrahydroacridindecoy36,555,"-8,1",0,1,539,16,"0,711","1,000",,"0,029","1,4072","0,711",,
Heptyl-physostigminedecoy26,556,"-8,1",0,1,540,16,"0,712","1,000",,"0,029","1,4046","0,712",,
Tacrinedecoy26,557,"-8,1",0,1,541,16,"0,713","1,000",,"0,029","1,4021","0,713",,
Tolserinedecoy40,558,"-8,1",0,1,542,16,"0,714","1,000",,"0,029","1,3996","0,714",,
Physostigminedecoy26,559,"-8,1",0,1,543,16,"0,716","1,000",,"0,029","1,3971","0,716",,
Galantaminedecoy38,560,"-8,1",0,1,544,16,"0,717","1,000",,"0,029","1,3946","0,717",,
Tolserinedecoy14,561,"-8,1",0,1,545,16,"0,718","1,000",,"0,029","1,3921","0,718",,
3iodo-4tetrahydroacridindecoy50,562,"-8,1",0,1,546,16,"0,720","1,000",,"0,028","1,3896","0,720",,
Galantaminedecoy22,563,"-8,1",0,1,547,16,"0,721","1,000",,"0,028","1,3872","0,721",,
2iodo-4tetrahydroacridindecoy36,564,"-8,1",0,1,548,16,"0,722","1,000",,"0,028","1,3847","0,722",,
Galantaminedecoy34,565,"-8,1",0,1,549,16,"0,723","1,000",,"0,028","1,3823","0,723",,
Physostigminedecoy11,566,"-8,1",0,1,550,16,"0,725","1,000",,"0,028","1,3798","0,725",,
Physostigminedecoy38,567,"-8,1",0,1,551,16,"0,726","1,000",,"0,028","1,3774","0,726",,
Physostigminedecoy45,568,"-8,1",0,1,552,16,"0,727","1,000",,"0,028","1,3750","0,727",,
2iodo-2tetrahydroacridindecoy49,569,"-8,0",0,1,553,16,"0,729","1,000",,"0,028","1,3726","0,729",,
Bis-tacrinedecoy49,570,"-8,0",0,1,554,16,"0,730","1,000",,"0,028","1,3701","0,730",,
2iodo-3tetrahydroacridindecoy2,571,"-8,0",0,1,555,16,"0,731","1,000",,"0,028","1,3677","0,731",,
2iodo-3tetrahydroacridindecoy5,572,"-8,0",0,1,556,16,"0,732","1,000",,"0,028","1,3654","0,732",,
4iodo-2tetrahydroacridindecoy49,573,"-8,0",0,1,557,16,"0,734","1,000",,"0,028","1,3630","0,734",,
Tacrinedecoy13,574,"-8,0",0,1,558,16,"0,735","1,000",,"0,028","1,3606","0,735",,
3iodo-4tetrahydroacridindecoy12,575,"-8,0",0,1,559,16,"0,736","1,000",,"0,028","1,3582","0,736",,
2iodo-2tetrahydroacridindecoy4,576,"-8,0",0,1,560,16,"0,738","1,000",,"0,028","1,3559","0,738",,
Galantaminedecoy2,577,"-8,0",0,1,561,16,"0,739","1,000",,"0,028","1,3535","0,739",,
Galantaminedecoy39,578,"-8,0",0,1,562,16,"0,740","1,000",,"0,028","1,3512","0,740",,
Galantaminedecoy49,579,"-8,0",0,1,563,16,"0,741","1,000",,"0,028","1,3488","0,741",,
Physostigminedecoy37,580,"-8,0",0,1,564,16,"0,743","1,000",,"0,028","1,3465","0,743",,
Tolserinedecoy46,581,"-8,0",0,1,565,16,"0,744","1,000",,"0,028","1,3442","0,744",,
2iodo-4tetrahydroacridindecoy32,582,"-8,0",0,1,566,16,"0,745","1,000",,"0,027","1,3419","0,745",,
3iodo-2tetrahydroacridindecoy36,583,"-7,9",0,1,567,16,"0,746","1,000",,"0,027","1,3396","0,746",,
Velnacrinedecoy45,584,"-7,9",0,1,568,16,"0,748","1,000",,"0,027","1,3373","0,748",,
3iodo-2tetrahydroacridindecoy31,585,"-7,9",0,1,569,16,"0,749","1,000",,"0,027","1,3350","0,749",,
Galantaminedecoy28,586,"-7,9",0,1,570,16,"0,750","1,000",,"0,027","1,3327","0,750",,
Heptyl-physostigminedecoy34,587,"-7,9",0,1,571,16,"0,752","1,000",,"0,027","1,3305","0,752",,
Physostigminedecoy12,588,"-7,9",0,1,572,16,"0,753","1,000",,"0,027","1,3282","0,753",,
4iodo-2tetrahydroacridindecoy43,589,"-7,9",0,1,573,16,"0,754","1,000",,"0,027","1,3259","0,754",,
Heptyl-physostigminedecoy28,590,"-7,9",0,1,574,16,"0,755","1,000",,"0,027","1,3237","0,755",,
Physostigminedecoy41,591,"-7,9",0,1,575,16,"0,757","1,000",,"0,027","1,3215","0,757",,
Tacrinedecoy12,592,"-7,9",0,1,576,16,"0,758","1,000",,"0,027","1,3192","0,758",,
3iodo-2tetrahydroacridindecoy16,593,"-7,9",0,1,577,16,"0,759","1,000",,"0,027","1,3170","0,759",,
Galantaminedecoy6,594,"-7,9",0,1,578,16,"0,761","1,000",,"0,027","1,3148","0,761",,
Physostigminedecoy20,595,"-7,9",0,1,579,16,"0,762","1,000",,"0,027","1,3126","0,762",,
3iodo-4tetrahydroacridindecoy14,596,"-7,8",0,1,580,16,"0,763","1,000",,"0,027","1,3104","0,763",,
Tacrinedecoy25,597,"-7,8",0,1,581,16,"0,764","1,000",,"0,027","1,3082","0,764",,
Tacrinedecoy6,598,"-7,8",0,1,582,16,"0,766","1,000",,"0,027","1,3060","0,766",,
Velnacrinedecoy5,599,"-7,8",0,1,583,16,"0,767","1,000",,"0,027","1,3038","0,767",,
3iodo-4tetrahydroacridindecoy35,600,"-7,8",0,1,584,16,"0,768","1,000",,"0,027","1,3016","0,768",,
4iodo-3tetrahydroacridindecoy29,601,"-7,8",0,1,585,16,"0,770","1,000",,"0,027","1,2995","0,770",,
Velnacrinedecoy34,602,"-7,8",0,1,586,16,"0,771","1,000",,"0,027","1,2973","0,771",,
Tolserinedecoy47,603,"-7,8",0,1,587,16,"0,772","1,000",,"0,027","1,2952","0,772",,
4iodo-4tetrahydroacridindecoy25,604,"-7,8",0,1,588,16,"0,773","1,000",,"0,026","1,2930","0,773",,
Physostigminedecoy29,605,"-7,8",0,1,589,16,"0,775","1,000",,"0,026","1,2909","0,775",,
Galantaminedecoy15,606,"-7,8",0,1,590,16,"0,776","1,000",,"0,026","1,2888","0,776",,
4iodo-2tetrahydroacridindecoy21,607,"-7,8",0,1,591,16,"0,777","1,000",,"0,026","1,2866","0,777",,
Tacrinedecoy8,608,"-7,8",0,1,592,16,"0,778","1,000",,"0,026","1,2845","0,778",,
Galantaminedecoy33,609,"-7,8",0,1,593,16,"0,780","1,000",,"0,026","1,2824","0,780",,
Velnacrinedecoy49,610,"-7,8",0,1,594,16,"0,781","1,000",,"0,026","1,2803","0,781",,
3iodo-4tetrahydroacridindecoy29,611,"-7,7",0,1,595,16,"0,782","1,000",,"0,026","1,2782","0,782",,
Bis-tacrinedecoy19,612,"-7,7",0,1,596,16,"0,784","1,000",,"0,026","1,2761","0,784",,
Donepezildecoy50,613,"-7,7",0,1,597,16,"0,785","1,000",,"0,026","1,2740","0,785",,
Tacrinedecoy16,614,"-7,7",0,1,598,16,"0,786","1,000",,"0,026","1,2720","0,786",,
2iodo-4tetrahydroacridindecoy20,615,"-7,7",0,1,599,16,"0,787","1,000",,"0,026","1,2699","0,787",,
4iodo-4tetrahydroacridindecoy6,616,"-7,7",0,1,600,16,"0,789","1,000",,"0,026","1,2678","0,789",,
Physostigminedecoy46,617,"-7,7",0,1,601,16,"0,790","1,000",,"0,026","1,2658","0,790",,
Velnacrinedecoy33,618,"-7,7",0,1,602,16,"0,791","1,000",,"0,026","1,2637","0,791",,
Heptyl-physostigminedecoy20,619,"-7,7",0,1,603,16,"0,793","1,000",,"0,026","1,2617","0,793",,
Heptyl-physostigminedecoy48,620,"-7,7",0,1,604,16,"0,794","1,000",,"0,026","1,2597","0,794",,
Heptyl-physostigminedecoy12,621,"-7,7",0,1,605,16,"0,795","1,000",,"0,026","1,2576","0,795",,
Tolserinedecoy1,622,"-7,7",0,1,606,16,"0,796","1,000",,"0,026","1,2556","0,796",,
Physostigminedecoy21,623,"-7,7",0,1,607,16,"0,798","1,000",,"0,026","1,2536","0,798",,
3iodo-2tetrahydroacridindecoy19,624,"-7,7",0,1,608,16,"0,799","1,000",,"0,026","1,2516","0,799",,
Galantaminedecoy35,625,"-7,7",0,1,609,16,"0,800","1,000",,"0,026","1,2496","0,800",,
Galantaminedecoy41,626,"-7,7",0,1,610,16,"0,802","1,000",,"0,026","1,2476","0,802",,
Tacrinedecoy1,627,"-7,7",0,1,611,16,"0,803","1,000",,"0,026","1,2456","0,803",,
Physostigminedecoy28,628,"-7,7",0,1,612,16,"0,804","1,000",,"0,025","1,2436","0,804",,
4iodo-4tetrahydroacridindecoy49,629,"-7,7",0,1,613,16,"0,805","1,000",,"0,025","1,2416","0,805",,
Galantaminedecoy10,630,"-7,7",0,1,614,16,"0,807","1,000",,"0,025","1,2397","0,807",,
Velnacrinedecoy24,631,"-7,7",0,1,615,16,"0,808","1,000",,"0,025","1,2377","0,808",,
3iodo-2tetrahydroacridindecoy25,632,"-7,6",0,1,616,16,"0,809","1,000",,"0,025","1,2357","0,809",,
4iodo-3tetrahydroacridindecoy35,633,"-7,6",0,1,617,16,"0,810","1,000",,"0,025","1,2338","0,810",,
Donepezildecoy16,634,"-7,6",0,1,618,16,"0,812","1,000",,"0,025","1,2318","0,812",,
Galantaminedecoy1,635,"-7,6",0,1,619,16,"0,813","1,000",,"0,025","1,2299","0,813",,
Physostigminedecoy40,636,"-7,6",0,1,620,16,"0,814","1,000",,"0,025","1,2280","0,814",,
Tacrinedecoy40,637,"-7,6",0,1,621,16,"0,816","1,000",,"0,025","1,2260","0,816",,
Velnacrinedecoy41,638,"-7,6",0,1,622,16,"0,817","1,000",,"0,025","1,2241","0,817",,
2iodo-3tetrahydroacridindecoy8,639,"-7,6",0,1,623,16,"0,818","1,000",,"0,025","1,2222","0,818",,
Physostigminedecoy32,640,"-7,6",0,1,624,16,"0,819","1,000",,"0,025","1,2203","0,819",,
Galantaminedecoy29,641,"-7,6",0,1,625,16,"0,821","1,000",,"0,025","1,2184","0,821",,
Galantaminedecoy11,642,"-7,6",0,1,626,16,"0,822","1,000",,"0,025","1,2165","0,822",,
Tacrinedecoy31,643,"-7,6",0,1,627,16,"0,823","1,000",,"0,025","1,2146","0,823",,
Velnacrinedecoy36,644,"-7,6",0,1,628,16,"0,825","1,000",,"0,025","1,2127","0,825",,
4iodo-2tetrahydroacridindecoy27,645,"-7,6",0,1,629,16,"0,826","1,000",,"0,025","1,2108","0,826",,
Physostigminedecoy43,646,"-7,6",0,1,630,16,"0,827","1,000",,"0,025","1,2090","0,827",,
Donepezildecoy27,647,"-7,5",0,1,631,16,"0,828","1,000",,"0,025","1,2071","0,828",,
Physostigminedecoy8,648,"-7,5",0,1,632,16,"0,830","1,000",,"0,025","1,2052","0,830",,
Velnacrinedecoy26,649,"-7,5",0,1,633,16,"0,831","1,000",,"0,025","1,2034","0,831",,
Velnacrinedecoy48,650,"-7,5",0,1,634,16,"0,832","1,000",,"0,025","1,2015","0,832",,
3iodo-4tetrahydroacridindecoy13,651,"-7,5",0,1,635,16,"0,834","1,000",,"0,025","1,1997","0,834",,
Galantaminedecoy47,652,"-7,5",0,1,636,16,"0,835","1,000",,"0,025","1,1978","0,835",,
Physostigminedecoy42,653,"-7,5",0,1,637,16,"0,836","1,000",,"0,025","1,1960","0,836",,
Physostigminedecoy47,654,"-7,5",0,1,638,16,"0,837","1,000",,"0,024","1,1942","0,837",,
2iodo-3tetrahydroacridindecoy25,655,"-7,5",0,1,639,16,"0,839","1,000",,"0,024","1,1923","0,839",,
3iodo-2tetrahydroacridindecoy4,656,"-7,5",0,1,640,16,"0,840","1,000",,"0,024","1,1905","0,840",,
4iodo-4tetrahydroacridindecoy37,657,"-7,5",0,1,641,16,"0,841","1,000",,"0,024","1,1887","0,841",,
Galantaminedecoy43,658,"-7,5",0,1,642,16,"0,843","1,000",,"0,024","1,1869","0,843",,
Velnacrinedecoy30,659,"-7,5",0,1,643,16,"0,844","1,000",,"0,024","1,1851","0,844",,
2iodo-2tetrahydroacridindecoy36,660,"-7,5",0,1,644,16,"0,845","1,000",,"0,024","1,1833","0,845",,
Galantaminedecoy19,661,"-7,5",0,1,645,16,"0,846","1,000",,"0,024","1,1815","0,846",,
Tacrinedecoy24,662,"-7,5",0,1,646,16,"0,848","1,000",,"0,024","1,1797","0,848",,
3iodo-4tetrahydroacridindecoy30,663,"-7,5",0,1,647,16,"0,849","1,000",,"0,024","1,1780","0,849",,
Tacrinedecoy38,664,"-7,5",0,1,648,16,"0,850","1,000",,"0,024","1,1762","0,850",,
Physostigminedecoy30,665,"-7,4",0,1,649,16,"0,851","1,000",,"0,024","1,1744","0,851",,
Velnacrinedecoy22,666,"-7,4",0,1,650,16,"0,853","1,000",,"0,024","1,1726","0,853",,
3iodo-4tetrahydroacridindecoy38,667,"-7,4",0,1,651,16,"0,854","1,000",,"0,024","1,1709","0,854",,
4iodo-2tetrahydroacridindecoy18,668,"-7,4",0,1,652,16,"0,855","1,000",,"0,024","1,1691","0,855",,
Velnacrinedecoy32,669,"-7,4",0,1,653,16,"0,857","1,000",,"0,024","1,1674","0,857",,
4iodo-3tetrahydroacridindecoy22,670,"-7,4",0,1,654,16,"0,858","1,000",,"0,024","1,1656","0,858",,
Tacrinedecoy49,671,"-7,4",0,1,655,16,"0,859","1,000",,"0,024","1,1639","0,859",,
Velnacrinedecoy14,672,"-7,4",0,1,656,16,"0,860","1,000",,"0,024","1,1622","0,860",,
Velnacrinedecoy4,673,"-7,4",0,1,657,16,"0,862","1,000",,"0,024","1,1605","0,862",,
Velnacrinedecoy50,674,"-7,4",0,1,658,16,"0,863","1,000",,"0,024","1,1587","0,863",,
Galantaminedecoy30,675,"-7,4",0,1,659,16,"0,864","1,000",,"0,024","1,1570","0,864",,
Tacrinedecoy48,676,"-7,4",0,1,660,16,"0,866","1,000",,"0,024","1,1553","0,866",,
Velnacrinedecoy40,677,"-7,3",0,1,661,16,"0,867","1,000",,"0,024","1,1536","0,867",,
Velnacrinedecoy10,678,"-7,3",0,1,662,16,"0,868","1,000",,"0,024","1,1519","0,868",,
Tolserinedecoy39,679,"-7,3",0,1,663,16,"0,869","1,000",,"0,024","1,1502","0,869",,
Velnacrinedecoy35,680,"-7,3",0,1,664,16,"0,871","1,000",,"0,024","1,1485","0,871",,
Galantaminedecoy12,681,"-7,3",0,1,665,16,"0,872","1,000",,"0,023","1,1468","0,872",,
Velnacrinedecoy3,682,"-7,3",0,1,666,16,"0,873","1,000",,"0,023","1,1451","0,873",,
Tacrinedecoy47,683,"-7,3",0,1,667,16,"0,875","1,000",,"0,023","1,1435","0,875",,
Galantaminedecoy42,684,"-7,3",0,1,668,16,"0,876","1,000",,"0,023","1,1418","0,876",,
Galantaminedecoy8,685,"-7,2",0,1,669,16,"0,877","1,000",,"0,023","1,1401","0,877",,
3iodo-4tetrahydroacridindecoy45,686,"-7,2",0,1,670,16,"0,878","1,000",,"0,023","1,1385","0,878",,
Galantaminedecoy37,687,"-7,2",0,1,671,16,"0,880","1,000",,"0,023","1,1368","0,880",,
Velnacrinedecoy18,688,"-7,2",0,1,672,16,"0,881","1,000",,"0,023","1,1351","0,881",,
Velnacrinedecoy6,689,"-7,2",0,1,673,16,"0,882","1,000",,"0,023","1,1335","0,882",,
Galantaminedecoy46,690,"-7,2",0,1,674,16,"0,883","1,000",,"0,023","1,1319","0,883",,
Heptyl-physostigminedecoy22,691,"-7,2",0,1,675,16,"0,885","1,000",,"0,023","1,1302","0,885",,
Velnacrinedecoy16,692,"-7,2",0,1,676,16,"0,886","1,000",,"0,023","1,1286","0,886",,
Velnacrinedecoy12,693,"-7,2",0,1,677,16,"0,887","1,000",,"0,023","1,1270","0,887",,
Velnacrinedecoy27,694,"-7,2",0,1,678,16,"0,889","1,000",,"0,023","1,1253","0,889",,
Velnacrinedecoy39,695,"-7,2",0,1,679,16,"0,890","1,000",,"0,023","1,1237","0,890",,
Galantaminedecoy24,696,"-7,2",0,1,680,16,"0,891","1,000",,"0,023","1,1221","0,891",,
Tacrinedecoy19,697,"-7,2",0,1,681,16,"0,892","1,000",,"0,023","1,1205","0,892",,
Tacrinedecoy35,698,"-7,2",0,1,682,16,"0,894","1,000",,"0,023","1,1189","0,894",,
Velnacrinedecoy13,699,"-7,2",0,1,683,16,"0,895","1,000",,"0,023","1,1173","0,895",,
Velnacrinedecoy9,700,"-7,2",0,1,684,16,"0,896","1,000",,"0,023","1,1157","0,896",,
Physostigminedecoy27,701,"-7,1",0,1,685,16,"0,898","1,000",,"0,023","1,1141","0,898",,
Physostigminedecoy13,702,"-7,1",0,1,686,16,"0,899","1,000",,"0,023","1,1125","0,899",,
Velnacrinedecoy28,703,"-7,1",0,1,687,16,"0,900","1,000",,"0,023","1,1109","0,900",,
Velnacrinedecoy43,704,"-7,1",0,1,688,16,"0,901","1,000",,"0,023","1,1094","0,901",,
Velnacrinedecoy47,705,"-7,1",0,1,689,16,"0,903","1,000",,"0,023","1,1078","0,903",,
Tacrinedecoy21,706,"-7,1",0,1,690,16,"0,904","1,000",,"0,023","1,1062","0,904",,
Galantaminedecoy13,707,"-7,1",0,1,691,16,"0,905","1,000",,"0,023","1,1046","0,905",,
Tacrinedecoy28,708,"-7,1",0,1,692,16,"0,907","1,000",,"0,023","1,1031","0,907",,
Galantaminedecoy36,709,"-7,1",0,1,693,16,"0,908","1,000",,"0,023","1,1015","0,908",,
Tacrinedecoy29,710,"-7,1",0,1,694,16,"0,909","1,000",,"0,023","1,1000","0,909",,
Velnacrinedecoy19,711,"-7,1",0,1,695,16,"0,910","1,000",,"0,023","1,0984","0,910",,
Tacrinedecoy14,712,"-7,1",0,1,696,16,"0,912","1,000",,"0,022","1,0969","0,912",,
Tacrinedecoy36,713,"-7,0",0,1,697,16,"0,913","1,000",,"0,022","1,0953","0,913",,
Velnacrinedecoy2,714,"-7,0",0,1,698,16,"0,914","1,000",,"0,022","1,0938","0,914",,
Velnacrinedecoy7,715,"-7,0",0,1,699,16,"0,915","1,000",,"0,022","1,0923","0,915",,
Galantaminedecoy3,716,"-7,0",0,1,700,16,"0,917","1,000",,"0,022","1,0908","0,917",,
