Ligand,Ordem,Affinity,Positivos,Decoys,Tdecoys,Tpositivos,FracDocada,FracPositivos,,Conc(P),Fator Enriquecimento,FracDocada,positivos/total = ,"0,0204865557"
4iodo-3tetrahydroacridindecoy30,445,"-8,8",0,1,435,10,"0,5698","0,6250",,"0,022","1,0969","0,570",,
2iodo-3tetrahydroacridindecoy17,446,"-8,8",0,1,436,10,"0,5711","0,6250",,"0,022","1,0944","0,571",,
2iodo-3tetrahydroacridindecoy44,447,"-8,8",0,1,437,10,"0,5723","0,6250",,"0,022","1,0920","0,572",,
Donepezildecoy19,448,"-8,8",0,1,438,10,"0,5736","0,6250",,"0,022","1,0895","0,574",,
Tolserine,454,"-8,8",1,0,438,11,"0,5813","0,6875",,"0,024","1,1827","0,581",,
2iodo-2tetrahydroacridindecoy2,449,"-8,8",0,1,439,11,"0,5749","0,6875",,"0,024","1,1958","0,575",,
Heptyl-physostigminedecoy39,450,"-8,8",0,1,440,11,"0,5762","0,6875",,"0,024","1,1932","0,576",,
4iodo-2tetrahydroacridindecoy40,451,"-8,8",0,1,441,11,"0,5775","0,6875",,"0,024","1,1905","0,577",,
4iodo-4tetrahydroacridindecoy10,452,"-8,8",0,1,442,11,"0,5787","0,6875",,"0,024","1,1879","0,579",,
Donepezildecoy13,453,"-8,8",0,1,443,11,"0,5800","0,6875",,"0,024","1,1853","0,580",,
4iodo-2tetrahydroacridindecoy16,455,"-8,7",0,1,444,11,"0,5826","0,6875",,"0,024","1,1801","0,583",,
Donepezildecoy23,456,"-8,7",0,1,445,11,"0,5839","0,6875",,"0,024","1,1775","0,584",,
Tolserinedecoy9,457,"-8,7",0,1,446,11,"0,5851","0,6875",,"0,024","1,1749","0,585",,
3iodo-2tetrahydroacridindecoy44,458,"-8,7",0,1,447,11,"0,5864","0,6875",,"0,024","1,1723","0,586",,
Tolserinedecoy20,459,"-8,7",0,1,448,11,"0,5877","0,6875",,"0,024","1,1698","0,588",,
2iodo-2tetrahydroacridindecoy43,460,"-8,7",0,1,449,11,"0,5890","0,6875",,"0,024","1,1672","0,589",,
Heptyl-physostigmine,461,"-8,7",1,0,449,12,"0,5903","0,7500",,"0,026","1,2706","0,590",,
Donepezildecoy27,462,"-8,7",0,1,450,12,"0,5915","0,7500",,"0,026","1,2678","0,592",,
3iodo-2tetrahydroacridindecoy31,463,"-8,7",0,1,451,12,"0,5928","0,7500",,"0,026","1,2651","0,593",,
Heptyl-physostigminedecoy49,464,"-8,7",0,1,452,12,"0,5941","0,7500",,"0,026","1,2624","0,594",,
Heptyl-physostigminedecoy50,465,"-8,7",0,1,453,12,"0,5954","0,7500",,"0,026","1,2597","0,595",,
Donepezildecoy20,466,"-8,7",0,1,454,12,"0,5967","0,7500",,"0,026","1,2569","0,597",,
2iodo-2tetrahydroacridindecoy32,467,"-8,6",0,1,455,12,"0,5980","0,7500",,"0,026","1,2543","0,598",,
2iodo-3tetrahydroacridindecoy21,468,"-8,6",0,1,456,12,"0,5992","0,7500",,"0,026","1,2516","0,599",,
Tolserinedecoy13,469,"-8,6",0,1,457,12,"0,6005","0,7500",,"0,026","1,2489","0,601",,
Tolserinedecoy39,470,"-8,6",0,1,458,12,"0,6018","0,7500",,"0,026","1,2462","0,602",,
4iodo-2tetrahydroacridindecoy43,471,"-8,6",0,1,459,12,"0,6031","0,7500",,"0,025","1,2436","0,603",,
Donepezildecoy49,472,"-8,6",0,1,460,12,"0,6044","0,7500",,"0,025","1,2410","0,604",,
4iodo-2tetrahydroacridindecoy30,473,"-8,6",0,1,461,12,"0,6056","0,7500",,"0,025","1,2383","0,606",,
Donepezildecoy37,474,"-8,6",0,1,462,12,"0,6069","0,7500",,"0,025","1,2357","0,607",,
Donepezildecoy31,475,"-8,6",0,1,463,12,"0,6082","0,7500",,"0,025","1,2331","0,608",,
Donepezildecoy47,476,"-8,6",0,1,464,12,"0,6095","0,7500",,"0,025","1,2305","0,609",,
Tolserinedecoy16,477,"-8,6",0,1,465,12,"0,6108","0,7500",,"0,025","1,2280","0,611",,
2iodo-2tetrahydroacridindecoy33,478,"-8,6",0,1,466,12,"0,6120","0,7500",,"0,025","1,2254","0,612",,
Donepezildecoy12,479,"-8,6",0,1,467,12,"0,6133","0,7500",,"0,025","1,2228","0,613",,
Tolserinedecoy15,480,"-8,6",0,1,468,12,"0,6146","0,7500",,"0,025","1,2203","0,615",,
4iodo-4tetrahydroacridindecoy7,481,"-8,5",0,1,469,12,"0,6159","0,7500",,"0,025","1,2177","0,616",,
2iodo-4tetrahydroacridindecoy42,482,"-8,5",0,1,470,12,"0,6172","0,7500",,"0,025","1,2152","0,617",,
Heptyl-physostigminedecoy24,483,"-8,5",0,1,471,12,"0,6184","0,7500",,"0,025","1,2127","0,618",,
3iodo-2tetrahydroacridindecoy36,484,"-8,5",0,1,472,12,"0,6197","0,7500",,"0,025","1,2102","0,620",,
4iodo-2tetrahydroacridindecoy41,485,"-8,5",0,1,473,12,"0,6210","0,7500",,"0,025","1,2077","0,621",,
Donepezildecoy46,486,"-8,5",0,1,474,12,"0,6223","0,7500",,"0,025","1,2052","0,622",,
Heptyl-physostigminedecoy41,487,"-8,5",0,1,475,12,"0,6236","0,7500",,"0,025","1,2027","0,624",,
Donepezildecoy8,488,"-8,5",0,1,476,12,"0,6248","0,7500",,"0,025","1,2003","0,625",,
Tolserinedecoy2,489,"-8,5",0,1,477,12,"0,6261","0,7500",,"0,025","1,1978","0,626",,
Heptyl-physostigminedecoy45,490,"-8,5",0,1,478,12,"0,6274","0,7500",,"0,024","1,1954","0,627",,
4iodo-2tetrahydroacridindecoy17,491,"-8,5",0,1,479,12,"0,6287","0,7500",,"0,024","1,1929","0,629",,
Heptyl-physostigminedecoy1,492,"-8,5",0,1,480,12,"0,6300","0,7500",,"0,024","1,1905","0,630",,
Heptyl-physostigminedecoy46,493,"-8,5",0,1,481,12,"0,6312","0,7500",,"0,024","1,1881","0,631",,
3iodo-4tetrahydroacridindecoy8,494,"-8,4",0,1,482,12,"0,6325","0,7500",,"0,024","1,1857","0,633",,
2iodo-2tetrahydroacridindecoy36,495,"-8,4",0,1,483,12,"0,6338","0,7500",,"0,024","1,1833","0,634",,
Tolserinedecoy40,496,"-8,4",0,1,484,12,"0,6351","0,7500",,"0,024","1,1809","0,635",,
Donepezildecoy33,497,"-8,4",0,1,485,12,"0,6364","0,7500",,"0,024","1,1785","0,636",,
4iodo-4tetrahydroacridindecoy12,498,"-8,4",0,1,486,12,"0,6376","0,7500",,"0,024","1,1762","0,638",,
3iodo-4tetrahydroacridindecoy3,499,"-8,4",0,1,487,12,"0,6389","0,7500",,"0,024","1,1738","0,639",,
Donepezildecoy26,500,"-8,4",0,1,488,12,"0,6402","0,7500",,"0,024","1,1715","0,640",,
Tolserinedecoy25,501,"-8,4",0,1,489,12,"0,6415","0,7500",,"0,024","1,1691","0,641",,
Donepezildecoy17,502,"-8,4",0,1,490,12,"0,6428","0,7500",,"0,024","1,1668","0,643",,
Donepezildecoy2,503,"-8,3",0,1,491,12,"0,6440","0,7500",,"0,024","1,1645","0,644",,
Tolserinedecoy38,504,"-8,3",0,1,492,12,"0,6453","0,7500",,"0,024","1,1622","0,645",,
Tolserinedecoy19,505,"-8,3",0,1,493,12,"0,6466","0,7500",,"0,024","1,1599","0,647",,
Tolserinedecoy28,506,"-8,3",0,1,494,12,"0,6479","0,7500",,"0,024","1,1576","0,648",,
Donepezildecoy16,507,"-8,3",0,1,495,12,"0,6492","0,7500",,"0,024","1,1553","0,649",,
Heptyl-physostigminedecoy42,508,"-8,3",0,1,496,12,"0,6504","0,7500",,"0,024","1,1530","0,650",,
3iodo-2tetrahydroacridindecoy24,509,"-8,3",0,1,497,12,"0,6517","0,7500",,"0,024","1,1508","0,652",,
Donepezildecoy25,510,"-8,3",0,1,498,12,"0,6530","0,7500",,"0,024","1,1485","0,653",,
4iodo-2tetrahydroacridindecoy26,511,"-8,3",0,1,499,12,"0,6543","0,7500",,"0,023","1,1463","0,654",,
Tolserinedecoy37,512,"-8,3",0,1,500,12,"0,6556","0,7500",,"0,023","1,1440","0,656",,
Donepezildecoy24,513,"-8,3",0,1,501,12,"0,6569","0,7500",,"0,023","1,1418","0,657",,
Heptyl-physostigminedecoy47,514,"-8,2",0,1,502,12,"0,6581","0,7500",,"0,023","1,1396","0,658",,
Tolserinedecoy22,515,"-8,2",0,1,503,12,"0,6594","0,7500",,"0,023","1,1374","0,659",,
3iodo-4tetrahydroacridindecoy14,516,"-8,2",0,1,504,12,"0,6607","0,7500",,"0,023","1,1351","0,661",,
Tolserinedecoy27,517,"-8,2",0,1,505,12,"0,6620","0,7500",,"0,023","1,1330","0,662",,
3iodo-2tetrahydroacridindecoy1,518,"-8,2",0,1,506,12,"0,6633","0,7500",,"0,023","1,1308","0,663",,
Tolserinedecoy43,519,"-8,2",0,1,507,12,"0,6645","0,7500",,"0,023","1,1286","0,665",,
Heptyl-physostigminedecoy27,520,"-8,2",0,1,508,12,"0,6658","0,7500",,"0,023","1,1264","0,666",,
Donepezildecoy9,521,"-8,2",0,1,509,12,"0,6671","0,7500",,"0,023","1,1243","0,667",,
Tolserinedecoy31,522,"-8,1",0,1,510,12,"0,6684","0,7500",,"0,023","1,1221","0,668",,
4iodo-3tetrahydroacridindecoy35,523,"-8,1",0,1,511,12,"0,6697","0,7500",,"0,023","1,1200","0,670",,
3iodo-4tetrahydroacridindecoy1,524,"-8,1",0,1,512,12,"0,6709","0,7500",,"0,023","1,1178","0,671",,
Tolserinedecoy42,525,"-8,1",0,1,513,12,"0,6722","0,7500",,"0,023","1,1157","0,672",,
4iodo-4tetrahydroacridindecoy42,526,"-8,1",0,1,514,12,"0,6735","0,7500",,"0,023","1,1136","0,673",,
Tolserinedecoy29,527,"-8,0",0,1,515,12,"0,6748","0,7500",,"0,023","1,1115","0,675",,
Tolserinedecoy30,528,"-8,0",0,1,516,12,"0,6761","0,7500",,"0,023","1,1094","0,676",,
4iodo-3tetrahydroacridindecoy17,529,"-8,0",0,1,517,12,"0,6773","0,7500",,"0,023","1,1073","0,677",,
Donepezildecoy34,530,"-8,0",0,1,518,12,"0,6786","0,7500",,"0,023","1,1052","0,679",,
Tolserinedecoy7,531,"-8,0",0,1,519,12,"0,6799","0,7500",,"0,023","1,1031","0,680",,
2iodo-2tetrahydroacridindecoy22,532,"-8,0",0,1,520,12,"0,6812","0,7500",,"0,023","1,1010","0,681",,
Donepezildecoy42,533,"-8,0",0,1,521,12,"0,6825","0,7500",,"0,023","1,0989","0,682",,
Donepezildecoy40,534,"-8,0",0,1,522,12,"0,6837","0,7500",,"0,022","1,0969","0,684",,
Heptyl-physostigminedecoy6,535,"-8,0",0,1,523,12,"0,6850","0,7500",,"0,022","1,0948","0,685",,
Physostigminedecoy11,536,"-8,0",0,1,524,12,"0,6863","0,7500",,"0,022","1,0928","0,686",,
Tolserinedecoy48,537,"-7,9",0,1,525,12,"0,6876","0,7500",,"0,022","1,0908","0,688",,
Tolserinedecoy4,538,"-7,9",0,1,526,12,"0,6889","0,7500",,"0,022","1,0887","0,689",,
4iodo-4tetrahydroacridindecoy47,539,"-7,9",0,1,527,12,"0,6901","0,7500",,"0,022","1,0867","0,690",,
Heptyl-physostigminedecoy21,540,"-7,9",0,1,528,12,"0,6914","0,7500",,"0,022","1,0847","0,691",,
4iodo-4tetrahydroacridindecoy48,541,"-7,9",0,1,529,12,"0,6927","0,7500",,"0,022","1,0827","0,693",,
2iodo-2tetrahydroacridindecoy5,542,"-7,9",0,1,530,12,"0,6940","0,7500",,"0,022","1,0807","0,694",,
Tolserinedecoy14,543,"-7,9",0,1,531,12,"0,6953","0,7500",,"0,022","1,0787","0,695",,
Heptyl-physostigminedecoy29,544,"-7,9",0,1,532,12,"0,6965","0,7500",,"0,022","1,0767","0,697",,
2iodo-4tetrahydroacridindecoy27,545,"-7,9",0,1,533,12,"0,6978","0,7500",,"0,022","1,0747","0,698",,
4iodo-4tetrahydroacridindecoy49,546,"-7,8",0,1,534,12,"0,6991","0,7500",,"0,022","1,0728","0,699",,
2iodo-4tetrahydroacridindecoy50,547,"-7,8",0,1,535,12,"0,7004","0,7500",,"0,022","1,0708","0,700",,
Galantaminedecoy40,548,"-7,8",0,1,536,12,"0,7017","0,7500",,"0,022","1,0689","0,702",,
4iodo-4tetrahydroacridindecoy22,549,"-7,8",0,1,537,12,"0,7029","0,7500",,"0,022","1,0669","0,703",,
2iodo-2tetrahydroacridindecoy38,550,"-7,8",0,1,538,12,"0,7042","0,7500",,"0,022","1,0650","0,704",,
4iodo-2tetrahydroacridindecoy15,551,"-7,8",0,1,539,12,"0,7055","0,7500",,"0,022","1,0630","0,706",,
3iodo-4tetrahydroacridindecoy19,552,"-7,7",0,1,540,12,"0,7068","0,7500",,"0,022","1,0611","0,707",,
Galantaminedecoy41,553,"-7,7",0,1,541,12,"0,7081","0,7500",,"0,022","1,0592","0,708",,
3iodo-4tetrahydroacridindecoy34,554,"-7,7",0,1,542,12,"0,7093","0,7500",,"0,022","1,0573","0,709",,
Physostigminedecoy16,555,"-7,7",0,1,543,12,"0,7106","0,7500",,"0,022","1,0554","0,711",,
Galantaminedecoy23,556,"-7,7",0,1,544,12,"0,7119","0,7500",,"0,022","1,0535","0,712",,
Galantaminedecoy17,557,"-7,7",0,1,545,12,"0,7132","0,7500",,"0,022","1,0516","0,713",,
2iodo-2tetrahydroacridindecoy49,558,"-7,7",0,1,546,12,"0,7145","0,7500",,"0,022","1,0497","0,714",,
Galantaminedecoy32,559,"-7,7",0,1,547,12,"0,7157","0,7500",,"0,021","1,0478","0,716",,
Galantaminedecoy14,560,"-7,7",0,1,548,12,"0,7170","0,7500",,"0,021","1,0460","0,717",,
Physostigminedecoy6,561,"-7,7",0,1,549,12,"0,7183","0,7500",,"0,021","1,0441","0,718",,
3iodo-4tetrahydroacridindecoy11,562,"-7,6",0,1,550,12,"0,7196","0,7500",,"0,021","1,0422","0,720",,
Physostigminedecoy4,563,"-7,6",0,1,551,12,"0,7209","0,7500",,"0,021","1,0404","0,721",,
Galantaminedecoy4,564,"-7,6",0,1,552,12,"0,7222","0,7500",,"0,021","1,0385","0,722",,
Physostigminedecoy22,565,"-7,6",0,1,553,12,"0,7234","0,7500",,"0,021","1,0367","0,723",,
Bis-tacrinedecoy9,566,"-7,6",0,1,554,12,"0,7247","0,7500",,"0,021","1,0349","0,725",,
Physostigminedecoy39,567,"-7,5",0,1,555,12,"0,7260","0,7500",,"0,021","1,0330","0,726",,
3iodo-4tetrahydroacridindecoy22,568,"-7,5",0,1,556,12,"0,7273","0,7500",,"0,021","1,0312","0,727",,
Donepezildecoy1,569,"-7,5",0,1,557,12,"0,7286","0,7500",,"0,021","1,0294","0,729",,
Galantaminedecoy3,570,"-7,5",0,1,558,12,"0,7298","0,7500",,"0,021","1,0276","0,730",,
Physostigminedecoy14,571,"-7,5",0,1,559,12,"0,7311","0,7500",,"0,021","1,0258","0,731",,
Donepezildecoy5,572,"-7,5",0,1,560,12,"0,7324","0,7500",,"0,021","1,0240","0,732",,
Galantaminedecoy35,573,"-7,5",0,1,561,12,"0,7337","0,7500",,"0,021","1,0222","0,734",,
Physostigminedecoy50,574,"-7,5",0,1,562,12,"0,7350","0,7500",,"0,021","1,0204","0,735",,
Galantaminedecoy16,575,"-7,5",0,1,563,12,"0,7362","0,7500",,"0,021","1,0187","0,736",,
Tolserinedecoy35,576,"-7,5",0,1,564,12,"0,7375","0,7500",,"0,021","1,0169","0,738",,
Heptyl-physostigminedecoy25,577,"-7,5",0,1,565,12,"0,7388","0,7500",,"0,021","1,0151","0,739",,
Galantaminedecoy22,578,"-7,5",0,1,566,12,"0,7401","0,7500",,"0,021","1,0134","0,740",,
Galantaminedecoy6,579,"-7,5",0,1,567,12,"0,7414","0,7500",,"0,021","1,0116","0,741",,
Galantaminedecoy18,580,"-7,5",0,1,568,12,"0,7426","0,7500",,"0,021","1,0099","0,743",,
Physostigminedecoy10,581,"-7,4",0,1,569,12,"0,7439","0,7500",,"0,021","1,0082","0,744",,
Heptyl-physostigminedecoy12,582,"-7,4",0,1,570,12,"0,7452","0,7500",,"0,021","1,0064","0,745",,
Galantaminedecoy44,583,"-7,4",0,1,571,12,"0,7465","0,7500",,"0,021","1,0047","0,746",,
Heptyl-physostigminedecoy26,584,"-7,4",0,1,572,12,"0,7478","0,7500",,"0,021","1,0030","0,748",,
Galantaminedecoy9,585,"-7,4",0,1,573,12,"0,7490","0,7500",,"0,021","1,0013","0,749",,
Galantamine,586,"-7,4",1,0,573,13,"0,7503","0,8125",,"0,022","1,0828","0,750",,
Physostigminedecoy9,587,"-7,4",0,1,574,13,"0,7516","0,8125",,"0,022","1,0810","0,752",,
Galantaminedecoy50,588,"-7,4",0,1,575,13,"0,7529","0,8125",,"0,022","1,0792","0,753",,
Physostigminedecoy49,589,"-7,4",0,1,576,13,"0,7542","0,8125",,"0,022","1,0773","0,754",,
Galantaminedecoy39,590,"-7,4",0,1,577,13,"0,7554","0,8125",,"0,022","1,0755","0,755",,
Tacrinedecoy3,591,"-7,4",0,1,578,13,"0,7567","0,8125",,"0,022","1,0737","0,757",,
4iodo-2tetrahydroacridindecoy49,592,"-7,4",0,1,579,13,"0,7580","0,8125",,"0,022","1,0719","0,758",,
3iodo-4tetrahydroacridindecoy45,593,"-7,4",0,1,580,13,"0,7593","0,8125",,"0,022","1,0701","0,759",,
Donepezildecoy50,594,"-7,4",0,1,581,13,"0,7606","0,8125",,"0,022","1,0683","0,761",,
Heptyl-physostigminedecoy20,595,"-7,3",0,1,582,13,"0,7618","0,8125",,"0,022","1,0665","0,762",,
Physostigminedecoy23,596,"-7,3",0,1,583,13,"0,7631","0,8125",,"0,022","1,0647","0,763",,
Physostigminedecoy19,597,"-7,3",0,1,584,13,"0,7644","0,8125",,"0,022","1,0629","0,764",,
3iodo-4tetrahydroacridindecoy20,598,"-7,3",0,1,585,13,"0,7657","0,8125",,"0,022","1,0611","0,766",,
Galantaminedecoy42,599,"-7,3",0,1,586,13,"0,7670","0,8125",,"0,022","1,0593","0,767",,
Physostigminedecoy37,600,"-7,3",0,1,587,13,"0,7682","0,8125",,"0,022","1,0576","0,768",,
Physostigminedecoy1,601,"-7,3",0,1,588,13,"0,7695","0,8125",,"0,022","1,0558","0,770",,
Galantaminedecoy24,602,"-7,3",0,1,589,13,"0,7708","0,8125",,"0,022","1,0541","0,771",,
Tolserinedecoy45,603,"-7,3",0,1,590,13,"0,7721","0,8125",,"0,022","1,0523","0,772",,
Physostigminedecoy36,604,"-7,3",0,1,591,13,"0,7734","0,8125",,"0,022","1,0506","0,773",,
Galantaminedecoy15,605,"-7,3",0,1,592,13,"0,7746","0,8125",,"0,021","1,0488","0,775",,
Galantaminedecoy19,606,"-7,3",0,1,593,13,"0,7759","0,8125",,"0,021","1,0471","0,776",,
Physostigminedecoy45,607,"-7,3",0,1,594,13,"0,7772","0,8125",,"0,021","1,0454","0,777",,
Heptyl-physostigminedecoy34,608,"-7,2",0,1,595,13,"0,7785","0,8125",,"0,021","1,0437","0,778",,
Galantaminedecoy21,609,"-7,2",0,1,596,13,"0,7798","0,8125",,"0,021","1,0420","0,780",,
2iodo-4tetrahydroacridindecoy37,610,"-7,2",0,1,597,13,"0,7810","0,8125",,"0,021","1,0402","0,781",,
Physostigminedecoy40,611,"-7,2",0,1,598,13,"0,7823","0,8125",,"0,021","1,0385","0,782",,
Tolserinedecoy46,612,"-7,2",0,1,599,13,"0,7836","0,8125",,"0,021","1,0368","0,784",,
Heptyl-physostigminedecoy22,613,"-7,2",0,1,600,13,"0,7849","0,8125",,"0,021","1,0352","0,785",,
Physostigminedecoy31,614,"-7,2",0,1,601,13,"0,7862","0,8125",,"0,021","1,0335","0,786",,
Physostigminedecoy38,615,"-7,2",0,1,602,13,"0,7875","0,8125",,"0,021","1,0318","0,787",,
Physostigmine,616,"-7,2",1,0,602,14,"0,7887","0,8750",,"0,023","1,1094","0,789",,
Tolserinedecoy47,617,"-7,2",0,1,603,14,"0,7900","0,8750",,"0,023","1,1076","0,790",,
Physostigminedecoy41,618,"-7,2",0,1,604,14,"0,7913","0,8750",,"0,023","1,1058","0,791",,
Heptyl-physostigminedecoy48,619,"-7,2",0,1,605,14,"0,7926","0,8750",,"0,023","1,1040","0,793",,
Galantaminedecoy49,620,"-7,2",0,1,606,14,"0,7939","0,8750",,"0,023","1,1022","0,794",,
4iodo-4tetrahydroacridindecoy25,621,"-7,2",0,1,607,14,"0,7951","0,8750",,"0,023","1,1004","0,795",,
Physostigminedecoy43,622,"-7,2",0,1,608,14,"0,7964","0,8750",,"0,023","1,0986","0,796",,
Physostigminedecoy26,623,"-7,2",0,1,609,14,"0,7977","0,8750",,"0,022","1,0969","0,798",,
Galantaminedecoy48,624,"-7,2",0,1,610,14,"0,7990","0,8750",,"0,022","1,0951","0,799",,
Physostigminedecoy44,625,"-7,1",0,1,611,14,"0,8003","0,8750",,"0,022","1,0934","0,800",,
Galantaminedecoy12,626,"-7,1",0,1,612,14,"0,8015","0,8750",,"0,022","1,0916","0,802",,
Galantaminedecoy10,627,"-7,1",0,1,613,14,"0,8028","0,8750",,"0,022","1,0899","0,803",,
Physostigminedecoy34,628,"-7,1",0,1,614,14,"0,8041","0,8750",,"0,022","1,0882","0,804",,
Galantaminedecoy34,629,"-7,1",0,1,615,14,"0,8054","0,8750",,"0,022","1,0864","0,805",,
Physostigminedecoy2,630,"-7,1",0,1,616,14,"0,8067","0,8750",,"0,022","1,0847","0,807",,
3iodo-4tetrahydroacridindecoy21,631,"-7,1",0,1,617,14,"0,8079","0,8750",,"0,022","1,0830","0,808",,
Physostigminedecoy18,632,"-7,1",0,1,618,14,"0,8092","0,8750",,"0,022","1,0813","0,809",,
Physostigminedecoy28,633,"-7,1",0,1,619,14,"0,8105","0,8750",,"0,022","1,0796","0,810",,
Tacrinedecoy5,634,"-7,0",0,1,620,14,"0,8118","0,8750",,"0,022","1,0779","0,812",,
Velnacrinedecoy34,635,"-7,0",0,1,621,14,"0,8131","0,8750",,"0,022","1,0762","0,813",,
Galantaminedecoy46,636,"-7,0",0,1,622,14,"0,8143","0,8750",,"0,022","1,0745","0,814",,
Physostigminedecoy17,637,"-7,0",0,1,623,14,"0,8156","0,8750",,"0,022","1,0728","0,816",,
Galantaminedecoy38,638,"-7,0",0,1,624,14,"0,8169","0,8750",,"0,022","1,0711","0,817",,
Galantaminedecoy5,639,"-7,0",0,1,625,14,"0,8182","0,8750",,"0,022","1,0694","0,818",,
Physostigminedecoy48,640,"-7,0",0,1,626,14,"0,8195","0,8750",,"0,022","1,0678","0,819",,
Physostigminedecoy29,641,"-7,0",0,1,627,14,"0,8207","0,8750",,"0,022","1,0661","0,821",,
Physostigminedecoy33,642,"-7,0",0,1,628,14,"0,8220","0,8750",,"0,022","1,0644","0,822",,
Galantaminedecoy47,643,"-7,0",0,1,629,14,"0,8233","0,8750",,"0,022","1,0628","0,823",,
Physostigminedecoy42,644,"-7,0",0,1,630,14,"0,8246","0,8750",,"0,022","1,0611","0,825",,
Galantaminedecoy33,645,"-7,0",0,1,631,14,"0,8259","0,8750",,"0,022","1,0595","0,826",,
Tacrinedecoy32,646,"-7,0",0,1,632,14,"0,8271","0,8750",,"0,022","1,0578","0,827",,
3iodo-4tetrahydroacridindecoy35,647,"-6,9",0,1,633,14,"0,8284","0,8750",,"0,022","1,0562","0,828",,
Velnacrinedecoy48,648,"-6,9",0,1,634,14,"0,8297","0,8750",,"0,022","1,0546","0,830",,
Physostigminedecoy20,649,"-6,9",0,1,635,14,"0,8310","0,8750",,"0,022","1,0529","0,831",,
Velnacrinedecoy35,650,"-6,9",0,1,636,14,"0,8323","0,8750",,"0,022","1,0513","0,832",,
4iodo-2tetrahydroacridindecoy27,651,"-6,9",0,1,637,14,"0,8335","0,8750",,"0,022","1,0497","0,834",,
Physostigminedecoy47,652,"-6,9",0,1,638,14,"0,8348","0,8750",,"0,021","1,0481","0,835",,
Tacrinedecoy46,653,"-6,9",0,1,639,14,"0,8361","0,8750",,"0,021","1,0465","0,836",,
Tacrinedecoy48,654,"-6,9",0,1,640,14,"0,8374","0,8750",,"0,021","1,0449","0,837",,
Physostigminedecoy12,655,"-6,9",0,1,641,14,"0,8387","0,8750",,"0,021","1,0433","0,839",,
3iodo-2tetrahydroacridindecoy50,656,"-6,9",0,1,642,14,"0,8399","0,8750",,"0,021","1,0417","0,840",,
Tacrinedecoy12,657,"-6,9",0,1,643,14,"0,8412","0,8750",,"0,021","1,0401","0,841",,
2iodo-4tetrahydroacridindecoy39,658,"-6,9",0,1,644,14,"0,8425","0,8750",,"0,021","1,0385","0,843",,
2iodo-2tetrahydroacridindecoy50,659,"-6,8",0,1,645,14,"0,8438","0,8750",,"0,021","1,0370","0,844",,
Galantaminedecoy7,660,"-6,8",0,1,646,14,"0,8451","0,8750",,"0,021","1,0354","0,845",,
Galantaminedecoy29,661,"-6,8",0,1,647,14,"0,8464","0,8750",,"0,021","1,0338","0,846",,
Physostigminedecoy3,662,"-6,8",0,1,648,14,"0,8476","0,8750",,"0,021","1,0323","0,848",,
3iodo-4tetrahydroacridindecoy13,663,"-6,8",0,1,649,14,"0,8489","0,8750",,"0,021","1,0307","0,849",,
Galantaminedecoy43,664,"-6,8",0,1,650,14,"0,8502","0,8750",,"0,021","1,0292","0,850",,
Velnacrine,665,"-6,8",1,0,650,15,"0,8515","0,9375",,"0,023","1,1010","0,851",,
Tacrinedecoy43,666,"-6,8",0,1,651,15,"0,8528","0,9375",,"0,023","1,0994","0,853",,
Physostigminedecoy8,667,"-6,8",0,1,652,15,"0,8540","0,9375",,"0,022","1,0977","0,854",,
Galantaminedecoy30,668,"-6,8",0,1,653,15,"0,8553","0,9375",,"0,022","1,0961","0,855",,
Tacrinedecoy25,669,"-6,8",0,1,654,15,"0,8566","0,9375",,"0,022","1,0944","0,857",,
Velnacrinedecoy32,670,"-6,8",0,1,655,15,"0,8579","0,9375",,"0,022","1,0928","0,858",,
Velnacrinedecoy33,671,"-6,8",0,1,656,15,"0,8592","0,9375",,"0,022","1,0912","0,859",,
Velnacrinedecoy24,672,"-6,7",0,1,657,15,"0,8604","0,9375",,"0,022","1,0895","0,860",,
Heptyl-physostigminedecoy28,673,"-6,7",0,1,658,15,"0,8617","0,9375",,"0,022","1,0879","0,862",,
Velnacrinedecoy22,674,"-6,7",0,1,659,15,"0,8630","0,9375",,"0,022","1,0863","0,863",,
Physostigminedecoy15,675,"-6,7",0,1,660,15,"0,8643","0,9375",,"0,022","1,0847","0,864",,
Physostigminedecoy27,676,"-6,7",0,1,661,15,"0,8656","0,9375",,"0,022","1,0831","0,866",,
Physostigminedecoy46,677,"-6,7",0,1,662,15,"0,8668","0,9375",,"0,022","1,0815","0,867",,
Galantaminedecoy37,678,"-6,7",0,1,663,15,"0,8681","0,9375",,"0,022","1,0799","0,868",,
Tacrine,679,"-6,7",1,0,663,16,"0,8694","1,0000",,"0,024","1,1502","0,869",,
Physostigminedecoy24,680,"-6,7",0,1,664,16,"0,8707","1,0000",,"0,024","1,1485","0,871",,
Physostigminedecoy35,681,"-6,7",0,1,665,16,"0,8720","1,0000",,"0,023","1,1468","0,872",,
Tacrinedecoy6,682,"-6,7",0,1,666,16,"0,8732","1,0000",,"0,023","1,1451","0,873",,
Velnacrinedecoy30,683,"-6,6",0,1,667,16,"0,8745","1,0000",,"0,023","1,1435","0,875",,
Physostigminedecoy25,684,"-6,6",0,1,668,16,"0,8758","1,0000",,"0,023","1,1418","0,876",,
Physostigminedecoy32,685,"-6,6",0,1,669,16,"0,8771","1,0000",,"0,023","1,1401","0,877",,
