,21070,12593,12666,12974,15338,15339,15849,17294,17296,17456,17474,17498,20403,20497,20499,20500,20509,20525,20550,21148,21266,3206,5651,6315,ZINC100199761,ZINC100232131,ZINC142456176,(E)-Nerolidol,ZINC1676040,ZINC175245225,ZINC1846611,ZINC1849759,ZINC2018831,ZINC2600024,ZINC33841709,ZINC3861087,ZINC4098262,ZINC59206468,ZINC59586886,ZINC59778978,ZINC6071066,ZINC62237753,ZINC64634151,ZINC8220462,ZINC8234296,ZINC968471
6-6-dimethyl-2-metenilbicyclo[2-2-1]heptan-3-one,0.24041811846689895,0.18960244648318042,0.19040247678018576,0.1813380281690141,0.15384615384615385,0.14285714285714285,0.3757396449704142,0.08970099667774087,0.08862876254180602,0.07736625514403292,0.08213944603629417,0.07400379506641366,0.21341463414634146,0.33505154639175255,0.39714285714285713,0.22916666666666666,0.2697201017811705,0.23723723723723725,0.25752508361204013,0.24632352941176472,0.22545454545454546,0.1568627450980392,0.28863636363636364,0.2852941176470588,0.3392857142857143,0.4766666666666667,0.5612244897959183,0.16015625,0.5802469135802469,0.0889487870619946,0.3920704845814978,0.2925170068027211,0.28524590163934427,0.08465608465608465,0.14457831325301204,0.27586206896551724,0.5673469387755102,0.9027027027027027,0.11467889908256881,0.7536945812807881,0.0979381443298969,0.6341463414634146,0.3904109589041096,0.36129032258064514,0.2948207171314741,0.08841463414634146
1-methyl-4-isopropilcyclohex-2-en-1-ol,0.3023255813953488,0.2542372881355932,0.2597809076682316,0.26024955436720143,0.23236514522821577,0.21382842509603073,0.32189973614775724,0.11681855840927921,0.11407160699417153,0.10426929392446634,0.10596026490066225,0.08651162790697674,0.28402366863905326,0.35121951219512193,0.3027295285359802,0.3125,0.4041994750656168,0.2619718309859155,0.25227963525835867,0.3204225352112676,0.14067278287461774,0.23507462686567165,0.4357142857142857,0.22857142857142856,0.14285714285714285,0.2638522427440633,0.26199261992619927,0.31620553359683795,0.40939597315436244,0.1702127659574468,0.27075812274368233,0.49640287769784175,0.5451263537906137,0.05701754385964912,0.2682926829268293,0.27705627705627706,0.3815789473684211,0.23961661341853036,0.125,0.23659305993690852,0.09738717339667459,0.23255813953488372,0.2737752161383285,0.29014084507042254,0.33210332103321033,0.10084033613445378
α-terpineol,0.3219178082191781,0.2644757433489828,0.2825040128410915,0.3102803738317757,0.2360335195530726,0.2265625,0.39436619718309857,0.11833333333333333,0.1174496644295302,0.10752688172043011,0.10973282442748092,0.08496732026143791,0.296969696969697,0.43832020997375326,0.41032608695652173,0.35507246376811596,0.3704663212435233,0.2737752161383285,0.3054662379421222,0.3418181818181818,0.16139240506329114,0.3,0.3819444444444444,0.2900552486187845,0.15789473684210525,0.3514285714285714,0.30739299610894943,0.40948275862068967,0.39864864864864863,0.1793478260869565,0.4180327868852459,0.9248826291079812,0.7224489795918367,0.0730593607305936,0.36666666666666664,0.3761904761904762,0.49458483754512633,0.27759197324414714,0.2242152466367713,0.2739273927392739,0.1259259259259259,0.2762237762237762,0.3498452012383901,0.36555891238670696,0.3549618320610687,0.1282798833819242
1-8-cineol,0.4701492537313433,0.2553846153846154,0.24345146379044685,0.2570921985815603,0.2018842530282638,0.19047619047619047,0.21497584541062803,0.10565110565110565,0.10561056105610561,0.1040983606557377,0.11417697431018078,0.0893854748603352,0.3885350318471338,0.24663677130044842,0.2822384428223844,0.21581196581196582,0.32592592592592595,0.40186915887850466,0.38926174496644295,0.49603174603174605,0.1755485893416928,0.22878228782287824,0.2982832618025751,0.12826603325415678,0.20714285714285716,0.170316301703163,0.1780821917808219,0.13175675675675674,0.29846153846153844,0.3115727002967359,0.1346153846153846,0.3704918032786885,0.3230769230769231,0.0752212389380531,0.24404761904761904,0.1556420233463035,0.3790849673202614,0.18181818181818182,0.04460966542750929,0.16913946587537093,0.07407407407407407,0.19169329073482427,0.15625,0.15577889447236182,0.13793103448275862,0.06182795698924731
trans-p-mentha-6-8-dien-2-ol,0.30742049469964666,0.22790697674418606,0.2649434571890145,0.2900188323917137,0.2378917378917379,0.22811671087533156,0.33798882681564246,0.10407993338884262,0.1040268456375839,0.09519867549668874,0.09446564885496184,0.07403936269915651,0.25609756097560976,0.37823834196891193,0.46647230320699706,0.3069544364508393,0.3290155440414508,0.2603550295857988,0.25806451612903225,0.32209737827715357,0.15841584158415842,0.24096385542168675,0.3264840182648402,0.2356164383561644,0.16296296296296298,0.25205479452054796,0.40350877192982454,0.27983539094650206,0.48507462686567165,0.15151515151515152,0.36929460580912865,0.392226148409894,0.3488372093023256,0.08415841584158416,0.2507936507936508,0.26976744186046514,0.45255474452554745,0.35555555555555557,0.11739130434782609,0.33093525179856115,0.07579462102689487,0.35797665369649806,0.28440366972477066,0.263768115942029,0.21942446043165467,0.07848837209302326
e-pent-3-en-2-one,0.03827751196172249,0.04582651391162029,0.046511627906976744,0.043137254901960784,0.030215827338129497,0.02929427430093209,0.07236842105263158,0.02,0.019281332164767746,0.022727272727272728,0.02053388090349076,0.014300306435137897,0.036,0.05865921787709497,0.06382978723404255,0.05093833780160858,0.04956268221574344,0.03018867924528302,0.034934497816593885,0.03626943005181347,0.05319148936170213,0.13043478260869565,0.054187192118226604,0.1037037037037037,0.045454545454545456,0.06293706293706294,0.07741935483870968,0.09722222222222222,0.05603448275862069,0.03515625,0.09259259259259259,0.07111111111111111,0.06751054852320675,0.06451612903225806,0.08071748878923767,0.1320754716981132,0.05150214592274678,0.065,0.15555555555555556,0.07425742574257425,0.10810810810810811,0.06521739130434782,0.05952380952380952,0.0599250936329588,0.08771929824561403,0.07389162561576355
1-2-metoxi-4-(2-propenil)-phenol,0.0745697896749522,0.14020857473928158,0.13636363636363635,0.13015463917525774,0.15075921908893708,0.14549180327868852,0.10543657331136738,0.1822429906542056,0.18833727344365642,0.18823529411764706,0.19553571428571428,0.21195652173913043,0.08828828828828829,0.11901081916537867,0.11916264090177134,0.11836115326251896,0.11727416798732171,0.0880281690140845,0.08582089552238806,0.06653620352250489,0.07100591715976332,0.09388646288209607,0.13343108504398826,0.0935374149659864,0.05636743215031315,0.09443507588532883,0.05785123966942149,0.07478632478632478,0.08455882352941177,0.1111111111111111,0.058823529411764705,0.08921933085501858,0.08925318761384335,0.012315270935960592,0.11619047619047619,0.05922551252847381,0.0865561694290976,0.07514450867052024,0.04176334106728538,0.08285163776493257,0.18574108818011256,0.0670611439842209,0.06434782608695652,0.08275862068965517,0.05357142857142857,0.18277310924369747
α-camfolenal,0.1510574018126888,0.24303405572755418,0.24842767295597484,0.24285714285714285,0.20713305898491083,0.1905972045743329,0.5123456790123457,0.10954356846473029,0.1086048454469507,0.10705394190871369,0.1049618320610687,0.0823199251637044,0.13404825737265416,0.3541147132169576,0.3281653746770026,0.3113207547169811,0.28746928746928746,0.14397905759162305,0.15229885057471265,0.1592356687898089,0.1986754966887417,0.2549019607843137,0.28695652173913044,0.37091988130563797,0.18181818181818182,0.4670846394984326,0.308300395256917,0.2578125,0.31511254019292606,0.12894736842105264,0.35856573705179284,0.2939297124600639,0.2791411042944785,0.059907834101382486,0.2347560975609756,0.25663716814159293,0.30670926517571884,0.3464285714285714,0.22935779816513763,0.3321678321678322,0.16237113402061856,0.37404580152671757,0.3858520900321543,0.3669724770642202,0.33587786259541985,0.14714714714714713
1-2-3-4-4a-5-6-8a-octahydro-7-methyl-4-metenil-1-isoproprilnaphthalene,0.18429003021148035,0.24274809160305344,0.25585023400936036,0.2831215970961887,0.24094707520891365,0.2232258064516129,0.4822485207100592,0.11037891268533773,0.10853355426677713,0.10155610155610155,0.0945692883895131,0.082483781278962,0.15733333333333333,0.39195979899497485,0.38522427440633245,0.33098591549295775,0.29854368932038833,0.16666666666666666,0.17045454545454544,0.19047619047619047,0.1955128205128205,0.22592592592592592,0.3108695652173913,0.45987654320987653,0.20863309352517986,0.5206349206349207,0.5833333333333334,0.31620553359683795,0.4383561643835616,0.10275689223057644,0.7339901477832512,0.4101694915254237,0.39869281045751637,0.07589285714285714,0.25301204819277107,0.334841628959276,0.40939597315436244,0.4752851711026616,0.2916666666666667,0.44649446494464945,0.1295843520782396,0.5654008438818565,0.6806083650190115,0.6838235294117647,0.5104602510460251,0.1391304347826087
Z-3-7-dimethyl-2-6-octadien-1-ol,0.05976095617529881,0.09904153354632587,0.09870550161812297,0.13255360623781676,0.11030478955007257,0.10187667560321716,0.1942675159235669,0.054357204486626405,0.05483028720626632,0.06,0.044044044044044044,0.04408817635270541,0.0547945205479452,0.16304347826086957,0.16326530612244897,0.1983695652173913,0.10840108401084012,0.048859934853420196,0.055350553505535055,0.0641025641025641,0.046610169491525424,0.25766871165644173,0.11448598130841121,0.20069204152249134,0.05,0.15737704918032788,0.1368421052631579,0.4892086330935252,0.13076923076923078,0.07167235494880546,0.3216374269005848,0.22362869198312235,0.23265306122448978,0.08490566037735849,0.3004484304932735,0.4824561403508772,0.12213740458015267,0.11016949152542373,0.6105263157894737,0.10833333333333334,0.13513513513513514,0.13953488372093023,0.2248062015503876,0.21611721611721613,0.25668449197860965,0.17105263157894737
α-bisabolene-epoxide,0.3673469387755102,0.28149300155520995,0.29984051036682613,0.3302411873840445,0.2513888888888889,0.24093264248704663,0.39617486338797814,0.12417218543046357,0.12333333333333334,0.11430921052631579,0.11753554502369669,0.0917516218721038,0.3413897280966767,0.4649350649350649,0.4381720430107527,0.37708830548926014,0.4082687338501292,0.3123209169054441,0.3065015479876161,0.3898916967509025,0.1606060606060606,0.28679245283018867,0.3900226757369615,0.2914438502673797,0.1610738255033557,0.3545706371191136,0.31343283582089554,0.38306451612903225,0.4098360655737705,0.17801047120418848,0.4140625,1.0,0.7877551020408163,0.07725321888412018,0.38762214983713356,0.36771300448430494,0.48788927335640137,0.2838709677419355,0.20920502092050208,0.2802547770700637,0.12114014251781473,0.2828282828282828,0.3492537313432836,0.3684210526315789,0.3490909090909091,0.12256267409470752
Alpha-Selinene,0.2532051282051282,0.25656877897990726,0.26813880126182965,0.25846702317290554,0.21584699453551912,0.2017766497461929,0.6129032258064516,0.10319410319410319,0.10313531353135313,0.09803921568627451,0.09363295880149813,0.08256029684601113,0.1928374655647383,0.5192307692307693,0.45555555555555555,0.3380614657210402,0.3657289002557545,0.21798365122615804,0.23423423423423423,0.2635135135135135,0.18471337579617833,0.23134328358208955,0.3744292237442922,0.36023054755043227,0.2835249042145594,0.6482758620689655,0.5022026431718062,0.2720306513409962,0.5071942446043165,0.11989795918367346,0.5462555066079295,0.40202702702702703,0.3818770226537217,0.07142857142857142,0.22418879056047197,0.33636363636363636,0.5181159420289855,0.5668016194331984,0.24107142857142858,0.5038461538461538,0.1271393643031785,0.6444444444444445,0.558303886925795,0.5491525423728814,0.41732283464566927,0.12320916905444126
Beta-Selinene,0.2846441947565543,0.19718309859154928,0.20574162679425836,0.189873417721519,0.16459197786998617,0.15256410256410258,0.42586750788643535,0.0798004987531172,0.07866108786610879,0.07196029776674938,0.07279693486590039,0.06267806267806268,0.20689655172413793,0.3611859838274933,0.4380664652567976,0.23333333333333334,0.30997304582210244,0.2391304347826087,0.2604166666666667,0.29880478087649404,0.21348314606741572,0.1652892561983471,0.3159144893111639,0.2926829268292683,0.3474178403755869,0.4726027397260274,0.6936416184971098,0.18333333333333332,0.6711711711711712,0.09523809523809523,0.463768115942029,0.28771929824561404,0.27181208053691275,0.09090909090909091,0.146875,0.29473684210526313,0.6711711711711712,0.774869109947644,0.13861386138613863,0.6490384615384616,0.09549071618037135,0.8089887640449438,0.4343065693430657,0.39590443686006827,0.3054393305439331,0.08860759493670886
Delta-Selinene,0.1466992665036675,0.2375,0.251063829787234,0.2768729641693811,0.2522639068564036,0.2454434993924666,0.43424317617866004,0.1372705506783719,0.13290632506004804,0.13036565977742448,0.12556458897922312,0.11061552185548618,0.140625,0.38074398249452956,0.3377777777777778,0.40919037199124725,0.27234927234927236,0.13882863340563992,0.1425233644859813,0.15012722646310434,0.11940298507462686,0.1826086956521739,0.28544423440453687,0.35467980295566504,0.1440443213296399,0.41116751269035534,0.309375,0.23867069486404835,0.3183023872679045,0.11422413793103449,0.4542372881355932,0.3181818181818182,0.3049095607235142,0.06,0.20833333333333334,0.2483221476510067,0.3253333333333333,0.3210227272727273,0.22758620689655173,0.3137254901960784,0.13473684210526315,0.3575757575757576,0.5823170731707317,0.5781710914454278,0.4129032258064516,0.13253012048192772
Gamma-Selinene,0.2188449848024316,0.23203592814371257,0.23520485584218512,0.27629233511586454,0.2430939226519337,0.22535211267605634,0.47398843930635837,0.11138411138411139,0.11046990931574609,0.10350448247758762,0.09888059701492537,0.08679593721144968,0.16886543535620052,0.41457286432160806,0.44324324324324327,0.36492890995260663,0.3108433734939759,0.19321148825065274,0.20285714285714285,0.23076923076923078,0.16819571865443425,0.21428571428571427,0.3275488069414317,0.5015576323987538,0.24548736462093862,0.5202492211838006,0.45643153526970953,0.29545454545454547,0.5212765957446809,0.10049019607843138,0.6044444444444445,0.3888888888888889,0.3742138364779874,0.06837606837606838,0.25,0.3217391304347826,0.5,0.5568627450980392,0.2631578947368421,0.4797047970479705,0.14320388349514562,0.6033755274261603,0.5936395759717314,0.6048109965635738,0.4453125,0.1388101983002833
decahydro-1-1-7-trimethyl-4-metenil-[1aR-(1aα-4aα-7α-7aβ-7bα)]-1H-cycloprop[e]azulene,0.27972027972027974,0.19575113808801214,0.20401854714064915,0.19055944055944055,0.17208672086720866,0.15829145728643215,0.37283236994219654,0.0934656741108354,0.08879668049792531,0.0838126540673788,0.08857142857142856,0.07939508506616257,0.3691275167785235,0.29411764705882354,0.33066666666666666,0.23234624145785876,0.2725,0.3525641025641026,0.38848920863309355,0.24642857142857144,0.3193916349809886,0.14661654135338345,0.2793791574279379,0.2808022922636103,0.5346534653465347,0.5674740484429066,0.717391304347826,0.16287878787878787,0.5095785440613027,0.08093994778067885,0.3813559322033898,0.28289473684210525,0.2802547770700637,0.09137055837563451,0.13702623906705538,0.2688679245283019,0.48120300751879697,0.6529680365296804,0.11946902654867257,0.7183098591549296,0.09547738693467336,0.547085201793722,0.37748344370860926,0.38461538461538464,0.2835249042145594,0.08902077151335312
1-2-3-5-6-7-8-8a-octahydro-1-8a-dimethyl-7-(1-methyletenil)-[1R-(1α-7β-8aα)]-naphthalene,0.24624624624624625,0.2701062215477997,0.28173374613003094,0.27177700348432055,0.22684563758389262,0.21072319201995013,0.6582278481012658,0.11282467532467533,0.10830618892508144,0.1085899513776337,0.1026827012025902,0.09466911764705882,0.19321148825065274,0.4719387755102041,0.43832020997375326,0.38823529411764707,0.3915211970074813,0.22020725388601037,0.23229461756373937,0.2555205047318612,0.18562874251497005,0.21232876712328766,0.3638344226579521,0.37777777777777777,0.2775800711743772,0.5987261146496815,0.4959016393442623,0.24912280701754386,0.49158249158249157,0.11566265060240964,0.5306122448979592,0.371875,0.35843373493975905,0.07317073170731707,0.209366391184573,0.30327868852459017,0.4865771812080537,0.5335820895522388,0.21774193548387097,0.509090909090909,0.1411764705882353,0.5887096774193549,0.5709459459459459,0.5516129032258065,0.381294964028777,0.1366120218579235
cis-(-)-2-4a-5-6-9a-hexahydro-3-5-5-9-tetramethyl(1H)benzocycloheptene,0.26013513513513514,0.22685185185185186,0.23974763406940064,0.2463768115942029,0.19944979367262725,0.18646232439335889,0.535031847133758,0.09472817133443164,0.09369817578772803,0.09405940594059406,0.08388312912346843,0.07786116322701689,0.21700879765395895,0.44594594594594594,0.3939393939393939,0.3173076923076923,0.376,0.2222222222222222,0.2358490566037736,0.2714285714285714,0.18394648829431437,0.24302788844621515,0.3644859813084112,0.3431952662721893,0.2938775510204082,0.5862068965517241,0.4748858447488584,0.28688524590163933,0.4635036496350365,0.11671087533156499,0.5345622119815668,0.44363636363636366,0.4201388888888889,0.08292682926829269,0.22910216718266255,0.36633663366336633,0.42704626334519574,0.4939271255060729,0.2621359223300971,0.468503937007874,0.13010204081632654,0.5506607929515418,0.4842105263157895,0.5190311418685121,0.48695652173913045,0.12650602409638553
Cubenol,0.40974212034383956,0.37237237237237236,0.3629518072289157,0.36548223350253806,0.3125827814569536,0.298636926889715,0.4587378640776699,0.16025641025641027,0.1606133979015335,0.14410134600158353,0.13506261180679785,0.13214285714285715,0.37275064267352187,0.5497630331753555,0.4845605700712589,0.45951859956236324,0.5227817745803357,0.36658354114713215,0.3617021276595745,0.4307228915662651,0.16216216216216217,0.22443181818181818,0.49256900212314225,0.27901785714285715,0.1752021563342318,0.38848920863309355,0.30383480825958703,0.3081570996978852,0.41304347826086957,0.14893617021276595,0.3333333333333333,0.6277602523659306,0.7087378640776699,0.059006211180124224,0.3096446700507614,0.2824675324675325,0.45251396648044695,0.30133333333333334,0.15902140672782875,0.2879581151832461,0.12625250501002003,0.29041095890410956,0.3721518987341772,0.3811881188118812,0.32471264367816094,0.11791383219954649
(E)-Nerolidol,0.13120567375886524,0.15062111801242237,0.16560509554140126,0.20761904761904762,0.16358463726884778,0.16047745358090185,0.2441860465116279,0.0851063829787234,0.08583690987124463,0.08904109589041095,0.06407766990291262,0.07038123167155426,0.12111801242236025,0.24935064935064935,0.24517906336088155,0.27979274611398963,0.18766066838046272,0.11607142857142858,0.12624584717607973,0.13533834586466165,0.08695652173913043,0.2835820895522388,0.21559633027522937,0.2578616352201258,0.07346938775510205,0.20118343195266272,0.19555555555555557,1.0,0.27106227106227104,0.11890243902439024,0.3880597014925373,0.38306451612903225,0.37065637065637064,0.06329113924050633,0.4595744680851064,0.3619631901840491,0.21328671328671328,0.15808823529411764,0.4714285714285714,0.16,0.1308139534883721,0.192,0.26804123711340205,0.2706270627062706,0.2972972972972973,0.14695340501792115
guaia-1(10)-11-diene,0.19444444444444445,0.2640625,0.28205128205128205,0.27636363636363637,0.24089635854341737,0.2230869001297017,0.45454545454545453,0.10900082576383155,0.10622406639004149,0.102880658436214,0.08785046728971962,0.08286778398510242,0.18181818181818182,0.4040920716112532,0.37566137566137564,0.3380952380952381,0.2926829268292683,0.17506631299734748,0.18313953488372092,0.1746031746031746,0.20261437908496732,0.23484848484848486,0.2915766738660907,0.42249240121580545,0.21245421245421245,0.48125,0.5971563981042654,0.29133858267716534,0.3879598662207358,0.10406091370558376,0.5630630630630631,0.39322033898305087,0.38235294117647056,0.07272727272727272,0.23795180722891565,0.3425925925925926,0.3926174496644295,0.45075757575757575,0.24545454545454545,0.48846153846153845,0.1311881188118812,0.4523809523809524,0.5890909090909091,0.6294964028776978,0.42971887550200805,0.1378299120234604
3-3-dimethylcyclohexanoacetaldehyde,0.27014218009478674,0.10932475884244373,0.10912052117263844,0.11900191938579655,0.09103840682788052,0.08421052631578947,0.24013157894736842,0.04526046114432109,0.043852106620808254,0.048068669527897,0.04919678714859438,0.033663366336633666,0.2109375,0.14058355437665782,0.16909620991253643,0.13881748071979436,0.16761363636363635,0.22264150943396227,0.2576419213973799,0.29381443298969073,0.3532608695652174,0.143646408839779,0.1975,0.17905405405405406,0.38562091503267976,0.2033898305084746,0.21787709497206703,0.08854166666666667,0.2489451476793249,0.12857142857142856,0.17525773195876287,0.140625,0.13011152416356878,0.13592233009708737,0.1018867924528302,0.2302158273381295,0.23333333333333334,0.2753623188405797,0.06164383561643835,0.25821596244131456,0.06962025316455696,0.2864583333333333,0.16058394160583941,0.14776632302405499,0.1339712918660287,0.04263565891472868
3-4-7-trimethylbicyclo[4-3-0]non-3-ene,0.22181818181818183,0.1918238993710692,0.1984,0.2077922077922078,0.176056338028169,0.16145833333333334,0.4126984126984127,0.08480268681780016,0.08368554522400676,0.08046940486169321,0.07328833172613308,0.06411483253588517,0.2,0.3351206434316354,0.3064066852367688,0.2743142144638404,0.2506527415143603,0.18429003021148035,0.20677966101694914,0.19029850746268656,0.23828125,0.27314814814814814,0.2574712643678161,0.37623762376237624,0.26126126126126126,0.46366782006920415,0.5459459459459459,0.29439252336448596,0.34317343173431736,0.10344827586206896,0.5416666666666666,0.49377593360995853,0.47035573122529645,0.09467455621301775,0.24567474048442905,0.4484848484848485,0.3236363636363636,0.4008438818565401,0.28160919540229884,0.4297872340425532,0.1309192200557103,0.3938053097345133,0.4621212121212121,0.5227272727272727,0.431924882629108,0.1423728813559322
1-(5-hydroxi-4a-8-dimethyldecahydro-2-naftalenil)ethanone,0.5967741935483871,0.2565284178187404,0.2562111801242236,0.22586206896551725,0.18543046357615894,0.1782178217821782,0.3760217983651226,0.11092851273623665,0.10909090909090909,0.10122448979591837,0.11714285714285715,0.09023255813953489,0.4503311258278146,0.3349282296650718,0.3884514435695538,0.26327433628318586,0.3963730569948187,0.4966887417218543,0.5182481751824818,0.6336206896551724,0.38095238095238093,0.17132867132867133,0.3764172335600907,0.16911764705882354,0.3229571984435798,0.22900763358778625,0.19310344827586207,0.10855263157894737,0.3633440514469453,0.20652173913043478,0.11598746081504702,0.2923076923076923,0.2413793103448276,0.06986899563318777,0.16666666666666666,0.14122137404580154,0.41333333333333333,0.2604501607717042,0.03663003663003663,0.25316455696202533,0.09133489461358314,0.25,0.16145833333333334,0.15211970074812967,0.140625,0.05026455026455026
5-methyl-2-(1-methyletilideno)-cyclohexanone,0.11799410029498525,0.23802163833075735,0.24921135646687698,0.21541155866900175,0.1897018970189702,0.17758186397984888,0.30133333333333334,0.10513245033112582,0.10324729392173189,0.10815307820299501,0.09885931558935361,0.08044901777362021,0.10498687664041995,0.22121896162528218,0.25183374083129584,0.23385300668151449,0.17303370786516853,0.11253196930946291,0.12078651685393259,0.12074303405572756,0.24567474048442905,0.2619047619047619,0.22661122661122662,0.564625850340136,0.1254355400696864,0.25268817204301075,0.23220973782771537,0.245136186770428,0.229607250755287,0.12962962962962962,0.32941176470588235,0.27531645569620256,0.2691131498470948,0.06542056074766354,0.2554517133956386,0.2876712328767123,0.2222222222222222,0.24172185430463577,0.22018348623853212,0.21864951768488747,0.23013698630136986,0.2135593220338983,0.2921686746987952,0.2898550724637681,0.24731182795698925,0.14114114114114115
2-methyl-5-isopropil-cyclohex-1-3-diene,0.10309278350515463,0.13957055214723926,0.14152410575427682,0.16911764705882354,0.1388888888888889,0.13161290322580646,0.25,0.0695142378559464,0.07100591715976332,0.06968933669185558,0.06705539358600583,0.052783109404990404,0.09009009009009009,0.21662468513853905,0.18848167539267016,0.18660287081339713,0.19896640826873385,0.08959537572254335,0.09294871794871795,0.10948905109489052,0.10622710622710622,0.24401913875598086,0.17180616740088106,0.2601880877742947,0.10416666666666667,0.2631578947368421,0.2374429223744292,0.32323232323232326,0.1870748299319728,0.08211143695014662,0.37745098039215685,0.2591240875912409,0.24390243902439024,0.0625,0.2277580071174377,0.22404371584699453,0.17905405405405406,0.20075757575757575,0.35064935064935066,0.19776119402985073,0.13333333333333333,0.2345679012345679,0.5523012552301255,0.3971119133574007,0.8354430379746836,0.15
3-Carene,0.18811881188118812,0.1884498480243161,0.1947449768160742,0.2075134168157424,0.17994505494505494,0.16539440203562342,0.4126506024096386,0.08940397350993377,0.08742714404662781,0.08602150537634409,0.08595988538681948,0.07677725118483412,0.2641509433962264,0.35233160621761656,0.31117021276595747,0.27380952380952384,0.2638190954773869,0.24550898203592814,0.2751677852348993,0.1993006993006993,0.23550724637681159,0.24583333333333332,0.2660753880266075,0.32432432432432434,0.3632286995515695,0.5851063829787234,0.3656387665198238,0.25416666666666665,0.3287671232876712,0.0938337801608579,0.46788990825688076,0.4490566037735849,0.43478260869565216,0.08854166666666667,0.21904761904761905,0.3915343915343915,0.3242320819112628,0.4015748031496063,0.24120603015075376,0.41732283464566927,0.1256544502617801,0.38934426229508196,0.3945578231292517,0.4152823920265781,0.37656903765690375,0.13166144200626959
Camphene,0.31868131868131866,0.19389312977099238,0.20031055900621117,0.19047619047619047,0.1592442645074224,0.14643304130162704,0.43425076452599387,0.09030654515327258,0.08652246256239601,0.08782104391052195,0.08079847908745247,0.07271010387157696,0.23692307692307693,0.31155778894472363,0.3732590529247911,0.2529274004683841,0.3133159268929504,0.2682926829268293,0.2925170068027211,0.2798507462686567,0.23550724637681159,0.15,0.2947845804988662,0.2819767441860465,0.3944954128440367,0.44660194174757284,0.6756756756756757,0.16216216216216217,0.5708502024291497,0.088,0.3852813852813853,0.2631578947368421,0.25316455696202533,0.08854166666666667,0.1394658753709199,0.27053140096618356,0.552,0.6872037914691943,0.12272727272727273,0.722488038277512,0.10539845758354756,0.6782178217821783,0.4041095890410959,0.3741935483870968,0.2801556420233463,0.0972644376899696
alpha-Campholenal,0.1510574018126888,0.24303405572755418,0.24842767295597484,0.24285714285714285,0.20713305898491083,0.1905972045743329,0.5123456790123457,0.10954356846473029,0.1086048454469507,0.10705394190871369,0.1049618320610687,0.0823199251637044,0.13404825737265416,0.3541147132169576,0.3281653746770026,0.3113207547169811,0.28746928746928746,0.14397905759162305,0.15229885057471265,0.1592356687898089,0.1986754966887417,0.2549019607843137,0.28695652173913044,0.37091988130563797,0.18181818181818182,0.4670846394984326,0.308300395256917,0.2578125,0.31511254019292606,0.12894736842105264,0.35856573705179284,0.2939297124600639,0.2791411042944785,0.059907834101382486,0.2347560975609756,0.25663716814159293,0.30670926517571884,0.3464285714285714,0.22935779816513763,0.3321678321678322,0.16237113402061856,0.37404580152671757,0.3858520900321543,0.3669724770642202,0.33587786259541985,0.14714714714714713
Camfenol-6-,0.48742138364779874,0.3458646616541353,0.3588957055214724,0.3401360544217687,0.2857142857142857,0.2656826568265683,0.4405940594059406,0.15334947538337368,0.14991896272285252,0.1398880895283773,0.13947128532360983,0.11418376449598573,0.42265193370165743,0.42696629213483145,0.4962962962962963,0.3935483870967742,0.4528301886792453,0.4453551912568306,0.4331395348837209,0.4384858044164038,0.18848167539267016,0.1873198847262248,0.45222929936305734,0.2311111111111111,0.2791411042944785,0.36253041362530414,0.43389830508474575,0.17280453257790368,0.580441640378549,0.1681614349775785,0.26608187134502925,0.39215686274509803,0.3537234042553192,0.0627062706270627,0.20048309178743962,0.19365079365079366,0.6372549019607843,0.46105919003115264,0.09090909090909091,0.48742138364779874,0.10141987829614604,0.44871794871794873,0.314070351758794,0.3050847457627119,0.21763085399449036,0.08466819221967964
D-Limoneno,0.1206896551724138,0.1763779527559055,0.1864951768488746,0.2475633528265107,0.1907514450867052,0.17623497997329773,0.35202492211838005,0.0810126582278481,0.08170212765957446,0.07848101265822785,0.07198443579766536,0.05459770114942529,0.10876132930513595,0.3233695652173913,0.30113636363636365,0.2853470437017995,0.20308483290488433,0.10434782608695652,0.10932475884244373,0.12408759124087591,0.12915129151291513,0.2753623188405797,0.22935779816513763,0.4397163120567376,0.1350210970464135,0.3825503355704698,0.4397905759162304,0.4148936170212766,0.29304029304029305,0.10029498525073746,0.912751677852349,0.40725806451612906,0.3831417624521073,0.0875,0.29739776951672864,0.4161490683229814,0.29304029304029305,0.32644628099173556,0.41333333333333333,0.32653061224489793,0.1318051575931232,0.45454545454545453,0.48221343873517786,0.4810606060606061,0.47738693467336685,0.14788732394366197
m-Menta-6-8-dieno,0.1152542372881356,0.17896389324960754,0.1891025641025641,0.236084452975048,0.19653179190751446,0.18157543391188252,0.36024844720496896,0.08438818565400844,0.0851063829787234,0.0782169890664424,0.07170542635658915,0.05238095238095238,0.10746268656716418,0.3342391304347826,0.3050847457627119,0.2923076923076923,0.20408163265306123,0.10315186246418338,0.10793650793650794,0.11827956989247312,0.12727272727272726,0.2822966507177033,0.22171945701357465,0.45907473309608543,0.128099173553719,0.38666666666666666,0.42346938775510207,0.42105263157894735,0.2888086642599278,0.10557184750733138,0.7839506172839507,0.37890625,0.35687732342007433,0.07878787878787878,0.3025830258302583,0.3727810650887574,0.2888086642599278,0.3157894736842105,0.4025974025974026,0.316,0.1271186440677966,0.4460093896713615,0.4980237154150198,0.49056603773584906,0.46798029556650245,0.14186851211072665
